"Age (years)","Series 1 (y)","Series 1 (value)"
28,"Muscle - Skeletal",-0.0211650288487752
28,"Esophagus - Gastroesophageal Junction",0.0583099625536195
28,"Adipose - Subcutaneous",1.20540171257105
28,"Esophagus - Mucosa",1.1616447713537
28,"Breast - Mammary Tissue",1.43914279461948
28,"Whole Blood",1.36331966451165
28,"Brain - Cortex",1.05448641290726
28,"Brain - Cerebellum",1.00046005997816
28,"Brain - Anterior cingulate cortex (BA24)",1.14783892205464
28,"Brain - Caudate (basal ganglia)",1.41027552017576
28,"Lung",1.4477574391222
28,"Pituitary",1.11283529490634
28,"Vagina",1.24496233850666
28,"Brain - Putamen (basal ganglia)",0.883629641780939
28,"Brain - Cerebellar Hemisphere",0.928928640218626
28,"Brain - Nucleus accumbens (basal ganglia)",0.728452153381529
28,"Brain - Substantia nigra",0.879043052569427
28,"Minor Salivary Gland",1.1879721428569
28,"Thyroid",1.04493230739152
28,"Cells - EBV-transformed lymphocytes",0.933877887933311
28,"Brain - Hippocampus",1.00523060463648
28,"Brain - Hypothalamus",1.12461941729539
28,"Artery - Tibial",0.926603575816478
28,"Brain - Frontal Cortex (BA9)",1.05645225183611
29,"Testis",-1.11649493615969
29,"Cells - Cultured fibroblasts",-1.15988375096767
29,"Stomach",-0.887801724620927
29,"Colon - Sigmoid",-1.003361054183
29,"Kidney - Cortex",-1.01957347584237
29,"Adipose - Visceral (Omentum)",-1.032468333049
29,"Prostate",-1.24909060524374
29,"Skin - Sun Exposed (Lower leg)",-0.762464971116973
29,"Heart - Left Ventricle",-1.06065219258117
29,"Small Intestine - Terminal Ileum",-0.720910325844576
29,"Ovary",0.998423195004129
29,"Adrenal Gland",-0.351531555214095
29,"Colon - Transverse",-0.452570142631003
29,"Spleen",-0.49335542817377
29,"Nerve - Tibial",0.370190514902023
29,"Pancreas",-0.220796162461281
29,"Esophagus - Muscularis",-0.444421380923601
29,"Artery - Aorta",-0.841992148835402
29,"Skin - Not Sun Exposed (Suprapubic)",-0.358153560081036
29,"Artery - Coronary",0.00654443356273518
29,"Liver",0.267919212413256
29,"Heart - Atrial Appendage",0.0556488999369851
29,"Brain - Amygdala",0.788358210579088
29,"Uterus",0.330331213158612
29,"Brain - Spinal cord (cervical c-1)",0.302772937695644
29,"Muscle - Skeletal",0.083147348906097
29,"Esophagus - Gastroesophageal Junction",-0.156675977244835
29,"Adipose - Subcutaneous",1.02147621196216
29,"Esophagus - Mucosa",0.997434092336802
29,"Breast - Mammary Tissue",1.34516858337334
29,"Whole Blood",1.26225021258158
29,"Brain - Cortex",0.907013554416171
29,"Brain - Cerebellum",0.860660099259603
29,"Brain - Anterior cingulate cortex (BA24)",1.01333434286084
29,"Brain - Caudate (basal ganglia)",1.25540193653169
29,"Lung",1.38941664299201
29,"Pituitary",1.01679505037665
29,"Vagina",1.16028538442367
29,"Brain - Putamen (basal ganglia)",0.667926900628318
29,"Brain - Cerebellar Hemisphere",0.738919221414376
29,"Brain - Nucleus accumbens (basal ganglia)",0.528734062612499
29,"Brain - Substantia nigra",0.680912709755615
29,"Minor Salivary Gland",1.19712721809288
29,"Thyroid",1.05496256415001
29,"Cells - EBV-transformed lymphocytes",1.06840239423101
29,"Brain - Hippocampus",0.908933857322829
29,"Brain - Hypothalamus",1.06112472181133
29,"Artery - Tibial",0.861458601390633
29,"Brain - Frontal Cortex (BA9)",1.03145626614883
30,"Testis",-1.22138752971832
30,"Cells - Cultured fibroblasts",-1.20655433986837
30,"Stomach",-0.871172081454792
30,"Colon - Sigmoid",-0.944029153724256
30,"Kidney - Cortex",-1.04191169599588
30,"Adipose - Visceral (Omentum)",-0.87773275662078
30,"Prostate",-1.16429003243192
30,"Skin - Sun Exposed (Lower leg)",-0.714054050014961
30,"Heart - Left Ventricle",-1.00728979935763
30,"Small Intestine - Terminal Ileum",-0.693344552441244
30,"Ovary",1.14215486535801
30,"Adrenal Gland",-0.342467598611582
30,"Colon - Transverse",-0.364834346327299
30,"Spleen",-0.437999111924175
30,"Nerve - Tibial",0.362903301854477
30,"Pancreas",-0.244258300675007
30,"Esophagus - Muscularis",-0.296764594048997
30,"Artery - Aorta",-0.665413303623937
30,"Skin - Not Sun Exposed (Suprapubic)",-0.16792944811937
30,"Artery - Coronary",0.148466368591074
30,"Liver",0.402206931069217
30,"Heart - Atrial Appendage",0.283351346979885
30,"Brain - Amygdala",0.901961292252048
30,"Uterus",0.487933642194151
30,"Brain - Spinal cord (cervical c-1)",0.316760759033482
30,"Muscle - Skeletal",0.181679233887691
30,"Esophagus - Gastroesophageal Junction",-0.349091567137605
30,"Adipose - Subcutaneous",0.847052388812194
30,"Esophagus - Mucosa",0.838260148713606
30,"Breast - Mammary Tissue",1.24567259399913
30,"Whole Blood",1.15715719849642
30,"Brain - Cortex",0.76554206639414
30,"Brain - Cerebellum",0.72947904676981
30,"Brain - Anterior cingulate cortex (BA24)",0.883452744910143
30,"Brain - Caudate (basal ganglia)",1.10580317515762
30,"Lung",1.31620513959936
30,"Pituitary",0.925641861427512
30,"Vagina",1.06905269980725
30,"Brain - Putamen (basal ganglia)",0.462743188258582
30,"Brain - Cerebellar Hemisphere",0.556321076110841
30,"Brain - Nucleus accumbens (basal ganglia)",0.343668635562628
30,"Brain - Substantia nigra",0.492268477817512
30,"Minor Salivary Gland",1.1976243597623
30,"Thyroid",1.05446025867356
30,"Cells - EBV-transformed lymphocytes",1.18079890774787
30,"Brain - Hippocampus",0.816143745233616
30,"Brain - Hypothalamus",0.992954741312197
30,"Artery - Tibial",0.796934131798074
30,"Brain - Frontal Cortex (BA9)",1.00288546260467
31,"Testis",-1.30610115241912
31,"Cells - Cultured fibroblasts",-1.24172657418921
31,"Stomach",-0.85666268530274
31,"Colon - Sigmoid",-0.886026652125732
31,"Kidney - Cortex",-1.0532110573295
31,"Adipose - Visceral (Omentum)",-0.732749143591335
31,"Prostate",-1.07648858453193
31,"Skin - Sun Exposed (Lower leg)",-0.670251894000099
31,"Heart - Left Ventricle",-0.952514939805677
31,"Small Intestine - Terminal Ileum",-0.684538848837991
31,"Ovary",1.22617686248919
31,"Adrenal Gland",-0.340913443580167
31,"Colon - Transverse",-0.288684240407492
31,"Spleen",-0.392640649828669
31,"Nerve - Tibial",0.344391735955911
31,"Pancreas",-0.267418659059104
31,"Esophagus - Muscularis",-0.177199495817791
31,"Artery - Aorta",-0.500943022273162
31,"Skin - Not Sun Exposed (Suprapubic)",0.00626874694597558
31,"Artery - Coronary",0.277477703463138
31,"Liver",0.517446712152035
31,"Heart - Atrial Appendage",0.484268547176444
31,"Brain - Amygdala",1.00226948310253
31,"Uterus",0.635395054814481
31,"Brain - Spinal cord (cervical c-1)",0.344685145603781
31,"Muscle - Skeletal",0.274267777236802
31,"Esophagus - Gastroesophageal Junction",-0.518785127012896
31,"Adipose - Subcutaneous",0.682018116090755
31,"Esophagus - Mucosa",0.68425887433014
31,"Breast - Mammary Tissue",1.14091480061403
31,"Whole Blood",1.04845955279889
31,"Brain - Cortex",0.630109827872542
31,"Brain - Cerebellum",0.606934157912309
31,"Brain - Anterior cingulate cortex (BA24)",0.758261942701998
31,"Brain - Caudate (basal ganglia)",0.961600728980093
31,"Lung",1.22906780944237
31,"Pituitary",0.838893196435085
31,"Vagina",0.971916995220996
31,"Brain - Putamen (basal ganglia)",0.268645180579977
31,"Brain - Cerebellar Hemisphere",0.381967226728664
31,"Brain - Nucleus accumbens (basal ganglia)",0.17313125426184
31,"Brain - Substantia nigra",0.313751988852315
31,"Minor Salivary Gland",1.18961021994689
31,"Thyroid",1.04350866984487
31,"Cells - EBV-transformed lymphocytes",1.27195387276888
31,"Brain - Hippocampus",0.726920858063228
31,"Brain - Hypothalamus",0.92065591570066
31,"Artery - Tibial",0.73308752259134
31,"Brain - Frontal Cortex (BA9)",0.970723371979889
32,"Testis",-1.37066201434754
32,"Cells - Cultured fibroblasts",-1.26570322189352
32,"Stomach",-0.845982538818496
32,"Colon - Sigmoid",-0.828547998265577
32,"Kidney - Cortex",-1.05423009015313
32,"Adipose - Visceral (Omentum)",-0.597262203210112
32,"Prostate",-0.983853698884764
32,"Skin - Sun Exposed (Lower leg)",-0.630723030056354
32,"Heart - Left Ventricle",-0.896257015866867
32,"Small Intestine - Terminal Ileum",-0.689906963156726
32,"Ovary",1.23590775040056
32,"Adrenal Gland",-0.346195588221208
32,"Colon - Transverse",-0.234352782442824
32,"Spleen",-0.35712848851441
32,"Nerve - Tibial",0.315217254720207
32,"Pancreas",-0.290154254804487
32,"Esophagus - Muscularis",-0.0832423005853368
32,"Artery - Aorta",-0.348612782573019
32,"Skin - Not Sun Exposed (Suprapubic)",0.164639094503318
32,"Artery - Coronary",0.393011849940561
32,"Liver",0.613622044176896
32,"Heart - Atrial Appendage",0.658464107479027
32,"Brain - Amygdala",1.08904742271991
32,"Uterus",0.771807299147213
32,"Brain - Spinal cord (cervical c-1)",0.384392279387844
32,"Muscle - Skeletal",0.360750130094498
32,"Esophagus - Gastroesophageal Junction",-0.665604976758413
32,"Adipose - Subcutaneous",0.526261266767448
32,"Esophagus - Mucosa",0.532522573130693
