"Age (years)","Series 1 (y)","Series 1 (value)"
25,"Esophagus - Gastroesophageal Junction",1.2729706663338
25,"Esophagus - Mucosa",1.23113292456075
25,"Colon - Sigmoid",1.34355201542103
25,"Minor Salivary Gland",1.6174853217719
25,"Brain - Spinal cord (cervical c-1)",1.65545244548908
25,"Skin - Not Sun Exposed (Suprapubic)",1.50589012419388
25,"Brain - Nucleus accumbens (basal ganglia)",1.50313519837995
25,"Brain - Substantia nigra",1.57546106496487
25,"Brain - Caudate (basal ganglia)",1.96553793106451
25,"Adipose - Subcutaneous",1.71900011522639
25,"Brain - Anterior cingulate cortex (BA24)",1.5646334314426
25,"Testis",0.953306049590394
25,"Brain - Cerebellum",1.32285392666193
25,"Brain - Cortex",1.45318126147979
25,"Brain - Hippocampus",1.56186517819391
25,"Nerve - Tibial",0.683071625780139
25,"Breast - Mammary Tissue",0.686162211378045
25,"Cells - EBV-transformed lymphocytes",0.518687804290692
25,"Spleen",-0.300894350792257
25,"Kidney - Cortex",
25,"Pancreas",-0.451903284889687
25,"Colon - Transverse",0.362288527948172
25,"Adrenal Gland",1.05709245756067
25,"Whole Blood",0.676286946234521
25,"Small Intestine - Terminal Ileum",-1.2942133772126
25,"Prostate",-1.62462492532756
25,"Stomach",-1.75832291911608
25,"Esophagus - Muscularis",-1.08706592732451
25,"Liver",-0.182417746333848
26,"Brain - Hypothalamus",0.939775946122328
26,"Brain - Amygdala",-0.0797467333809617
26,"Muscle - Skeletal",0.315371948933801
26,"Uterus",0.402284817554775
26,"Vagina",0.361662114274385
26,"Brain - Frontal Cortex (BA9)",1.27677713835129
26,"Adipose - Visceral (Omentum)",1.31879858896936
26,"Pituitary",1.18318673781708
26,"Ovary",1.27396223560936
26,"Skin - Sun Exposed (Lower leg)",1.25461197473462
26,"Artery - Tibial",0.988014267133609
26,"Cells - Cultured fibroblasts",0.909755203890941
26,"Artery - Aorta",0.870773556436945
26,"Thyroid",1.13854256775258
26,"Brain - Cerebellar Hemisphere",1.36259809158923
26,"Heart - Atrial Appendage",1.11703936832447
26,"Artery - Coronary",1.35714053637638
26,"Brain - Putamen (basal ganglia)",1.49233317602277
26,"Heart - Left Ventricle",1.1651551769209
26,"Lung",1.52308061920473
26,"Esophagus - Gastroesophageal Junction",1.02205465516279
26,"Esophagus - Mucosa",1.07589672336263
26,"Colon - Sigmoid",1.26718154022835
26,"Minor Salivary Gland",1.48167679957757
26,"Brain - Spinal cord (cervical c-1)",1.44103167445721
26,"Skin - Not Sun Exposed (Suprapubic)",1.34038257437546
26,"Brain - Nucleus accumbens (basal ganglia)",1.37459826358338
26,"Brain - Substantia nigra",1.45355553616047
26,"Brain - Caudate (basal ganglia)",1.76645905030203
26,"Adipose - Subcutaneous",1.52804068447713
26,"Brain - Anterior cingulate cortex (BA24)",1.43673107494643
26,"Testis",0.789028815942474
26,"Brain - Cerebellum",1.21491339462201
26,"Brain - Cortex",1.34523751073884
26,"Brain - Hippocampus",1.40168284354685
26,"Nerve - Tibial",0.761908334253993
26,"Breast - Mammary Tissue",0.650447853617152
26,"Cells - EBV-transformed lymphocytes",0.418253502166112
26,"Spleen",-0.276748890023029
26,"Kidney - Cortex",
26,"Pancreas",-0.557527957134987
26,"Colon - Transverse",0.370800141409155
26,"Adrenal Gland",0.819921254470643
26,"Whole Blood",0.351749160125999
26,"Small Intestine - Terminal Ileum",-1.19665247733688
26,"Prostate",-1.39259716666802
26,"Stomach",-1.60427612986583
26,"Esophagus - Muscularis",-0.832267538688506
26,"Liver",0.100758979049246
27,"Brain - Hypothalamus",1.0458980945108
27,"Brain - Amygdala",0.14877912236709
27,"Muscle - Skeletal",0.515446145337161
27,"Uterus",0.449207147694913
27,"Vagina",0.345967114657148
27,"Brain - Frontal Cortex (BA9)",1.2284014501951
27,"Adipose - Visceral (Omentum)",1.20099808900899
27,"Pituitary",1.09904213588888
27,"Ovary",1.26570823075986
27,"Skin - Sun Exposed (Lower leg)",1.20415706933465
27,"Artery - Tibial",0.842048673864983
27,"Cells - Cultured fibroblasts",0.867688469068725
