"Age (years)","Series 1 (y)","Series 1 (value)"
25,"Esophagus - Gastroesophageal Junction",1.463544036921
25,"Artery - Aorta",1.34927939478231
25,"Brain - Nucleus accumbens (basal ganglia)",1.20536602679727
25,"Brain - Spinal cord (cervical c-1)",1.82899629062295
25,"Brain - Amygdala",1.02206422386394
25,"Artery - Coronary",1.43564011053177
25,"Breast - Mammary Tissue",1.8568298745432
25,"Colon - Transverse",-0.840034352355221
25,"Prostate",-0.510005870334546
25,"Skin - Not Sun Exposed (Suprapubic)",0.0930236984628661
25,"Adrenal Gland",0.889207543666445
25,"Thyroid",-0.454122482403797
26,"Brain - Hypothalamus",-1.38394537270718
26,"Brain - Putamen (basal ganglia)",-1.36424175592326
26,"Liver",-1.50729614369318
26,"Brain - Caudate (basal ganglia)",-1.45329958216267
26,"Colon - Sigmoid",-1.09481853360829
26,"Brain - Substantia nigra",-1.30230065018004
26,"Testis",-1.33616383619564
26,"Brain - Anterior cingulate cortex (BA24)",-1.23729071925304
26,"Brain - Cortex",-1.34179960911677
26,"Whole Blood",-1.30751380831579
26,"Heart - Left Ventricle",-1.39668773091775
26,"Lung",-1.27833970597051
26,"Pancreas",-1.39250688777902
26,"Spleen",-1.20873348446551
26,"Heart - Atrial Appendage",-1.18437485997725
26,"Small Intestine - Terminal Ileum",-1.24288456596621
26,"Cells - Cultured fibroblasts",-0.926173312234164
26,"Brain - Frontal Cortex (BA9)",-0.461334802348327
26,"Nerve - Tibial",0.076547803549965
26,"Cells - EBV-transformed lymphocytes",-0.607376905262664
26,"Pituitary",-0.655827394678162
26,"Stomach",-0.629019835628657
26,"Brain - Cerebellum",-0.743069632262106
26,"Brain - Hippocampus",-0.51854952192892
26,"Minor Salivary Gland",0.543657996355274
26,"Esophagus - Mucosa",0.886075240026714
26,"Uterus",0.831359986683748
26,"Esophagus - Muscularis",0.195874521880298
26,"Vagina",0.145582762517341
26,"Kidney - Cortex",
26,"Brain - Cerebellar Hemisphere",1.20074413478883
26,"Adipose - Subcutaneous",1.53325322245085
26,"Adipose - Visceral (Omentum)",1.59246521729581
26,"Artery - Tibial",1.14304902002099
26,"Muscle - Skeletal",1.1573393077132
26,"Ovary",1.38986098469419
26,"Skin - Sun Exposed (Lower leg)",1.50179528914107
26,"Esophagus - Gastroesophageal Junction",1.37978925448659
26,"Artery - Aorta",1.30402473854085
26,"Brain - Nucleus accumbens (basal ganglia)",1.21865427980599
26,"Brain - Spinal cord (cervical c-1)",1.53592590044307
26,"Brain - Amygdala",0.839316755957622
26,"Artery - Coronary",1.24770395629213
26,"Breast - Mammary Tissue",1.60477345239263
26,"Colon - Transverse",-0.908748107306399
26,"Prostate",-0.31936692274433
26,"Skin - Not Sun Exposed (Suprapubic)",-0.0785142335884447
26,"Adrenal Gland",0.940623117442986
26,"Thyroid",-0.294903180101144
27,"Brain - Hypothalamus",-1.17839987386484
27,"Brain - Putamen (basal ganglia)",-1.12982718869708
27,"Liver",-1.28082393783653
27,"Brain - Caudate (basal ganglia)",-1.25821854626976
27,"Colon - Sigmoid",-0.856949906113482
27,"Brain - Substantia nigra",-1.08390628650879
27,"Testis",-1.12869457346787
27,"Brain - Anterior cingulate cortex (BA24)",-1.04295943841642
27,"Brain - Cortex",-1.15855040750617
27,"Whole Blood",-1.23253055383827
27,"Heart - Left Ventricle",-1.3102259913315
27,"Lung",-1.25244415242951
27,"Pancreas",-1.25016483152418
27,"Spleen",-1.06614076230161
27,"Heart - Atrial Appendage",-1.0439458935189
27,"Small Intestine - Terminal Ileum",-1.1976352651146
27,"Cells - Cultured fibroblasts",-0.843299189650691
27,"Brain - Frontal Cortex (BA9)",-0.47833362742027
27,"Nerve - Tibial",0.0868075188960651
27,"Cells - EBV-transformed lymphocytes",-0.359954409691156
27,"Pituitary",-0.486233043024278
27,"Stomach",-0.238872804339919
27,"Brain - Cerebellum",-0.510872603183412
27,"Brain - Hippocampus",-0.247623615865129
27,"Minor Salivary Gland",0.755922038349694
27,"Esophagus - Mucosa",0.942534682378752
27,"Uterus",0.877810944076106
27,"Esophagus - Muscularis",0.375813886529073
27,"Vagina",0.36171208756858
27,"Kidney - Cortex",2.69034480435371
27,"Brain - Cerebellar Hemisphere",1.08760292443174
27,"Adipose - Subcutaneous",1.36906584523224
27,"Adipose - Visceral (Omentum)",1.39215263460688
27,"Artery - Tibial",1.04670695067915
27,"Muscle - Skeletal",1.01870404466297
27,"Ovary",1.31879555767933
27,"Skin - Sun Exposed (Lower leg)",1.41697350582243
27,"Esophagus - Gastroesophageal Junction",1.29470186482232
27,"Artery - Aorta",1.25671184467126
27,"Brain - Nucleus accumbens (basal ganglia)",1.22441425733894
27,"Brain - Spinal cord (cervical c-1)",1.25678623594733
27,"Brain - Amygdala",0.6558236694309
27,"Artery - Coronary",1.06428919637649
27,"Breast - Mammary Tissue",1.36442173570421
27,"Colon - Transverse",-0.966324691828835
27,"Prostate",-0.154500953961004
27,"Skin - Not Sun Exposed (Suprapubic)",-0.238290629816765
27,"Adrenal Gland",0.97646701413474
27,"Thyroid",-0.15167664591777
28,"Brain - Hypothalamus",-0.978427308267059
28,"Brain - Putamen (basal ganglia)",-0.909546428038511
28,"Liver",-1.0691564321244
28,"Brain - Caudate (basal ganglia)",-1.06546172638394
28,"Colon - Sigmoid",-0.637610742600136
28,"Brain - Substantia nigra",-0.875599789719561
28,"Testis",-0.931549140418081
28,"Brain - Anterior cingulate cortex (BA24)",-0.860547179848873
28,"Brain - Cortex",-0.983225759604715
28,"Whole Blood",-1.15699885563139
28,"Heart - Left Ventricle",-1.22333576675386
28,"Lung",-1.22398754326149
28,"Pancreas",-1.11593963882796
28,"Spleen",-0.932454482423928
28,"Heart - Atrial Appendage",-0.914732962361039
28,"Small Intestine - Terminal Ileum",-1.15348082786583
28,"Cells - Cultured fibroblasts",-0.764381771373289
28,"Brain - Frontal Cortex (BA9)",-0.487030254571959
28,"Nerve - Tibial",0.091705053515678
28,"Cells - EBV-transformed lymphocytes",-0.129689425226307
28,"Pituitary",-0.314828657834904
28,"Stomach",0.113670614828998
28,"Brain - Cerebellum",-0.293966540556169
28,"Brain - Hippocampus",-0.00255038787269672
28,"Minor Salivary Gland",0.943565550068887
28,"Esophagus - Mucosa",0.991784594553784
28,"Uterus",0.920711896535446
28,"Esophagus - Muscularis",0.538873225387662
28,"Vagina",0.558825217883113
28,"Kidney - Cortex",2.37112337685177
28,"Brain - Cerebellar Hemisphere",0.982165913750449
28,"Adipose - Subcutaneous",1.21369022481603
28,"Adipose - Visceral (Omentum)",1.20164287915169
28,"Artery - Tibial",0.955367610817984
28,"Muscle - Skeletal",0.88880810928695
28,"Ovary",1.24839333740375
28,"Skin - Sun Exposed (Lower leg)",1.33084357044301
28,"Esophagus - Gastroesophageal Junction",1.20858516582858
28,"Artery - Aorta",1.20734205808864
28,"Brain - Nucleus accumbens (basal ganglia)",1.22260629835451
