"Age (years)","Series 1 (y)","Series 1 (value)"
25,"Brain - Cortex",1.39140903392845
25,"Brain - Nucleus accumbens (basal ganglia)",1.53258660872806
26,"Minor Salivary Gland",0.49944980886558
26,"Brain - Spinal cord (cervical c-1)",-0.557292011664527
26,"Brain - Substantia nigra",-0.14922097130644
26,"Skin - Not Sun Exposed (Suprapubic)",-0.161782294835812
26,"Muscle - Skeletal",-0.613234928454636
26,"Artery - Coronary",-0.837468415514599
26,"Skin - Sun Exposed (Lower leg)",-1.09007335693915
26,"Adipose - Visceral (Omentum)",-1.05266611545519
26,"Adipose - Subcutaneous",-1.32619087942899
26,"Lung",-1.1635718990978
26,"Heart - Atrial Appendage",-1.14833695037135
26,"Esophagus - Gastroesophageal Junction",-1.13835123143462
26,"Esophagus - Mucosa",-1.13637032144906
26,"Kidney - Cortex",
26,"Vagina",-0.648805729881836
26,"Spleen",-0.782528398376715
26,"Whole Blood",-0.425222408805511
26,"Brain - Hippocampus",-0.678267408997532
26,"Artery - Tibial",-1.11827072130511
26,"Breast - Mammary Tissue",-1.4590866671709
26,"Brain - Cerebellum",-1.32371044056703
26,"Liver",-1.42747075743105
26,"Stomach",-1.31436034731903
26,"Uterus",-1.17978440126569
26,"Pancreas",-1.23737508220396
26,"Colon - Sigmoid",-1.24314722710054
26,"Small Intestine - Terminal Ileum",-1.55520142220186
26,"Nerve - Tibial",-1.30498918709916
26,"Brain - Amygdala",-1.31004501779753
26,"Heart - Left Ventricle",-1.43692370542068
26,"Esophagus - Muscularis",-1.33621348575682
26,"Testis",-1.33712300317629
26,"Adrenal Gland",-1.5250119972596
26,"Pituitary",-1.48830995809368
26,"Prostate",-0.466542806433456
26,"Thyroid",-0.687247974423096
26,"Cells - EBV-transformed lymphocytes",0.995615399516533
26,"Brain - Caudate (basal ganglia)",0.824213680188255
26,"Brain - Putamen (basal ganglia)",1.35666830639223
26,"Brain - Cerebellar Hemisphere",0.471607932508585
26,"Colon - Transverse",-0.307600698818978
26,"Ovary",-0.364366362492771
26,"Artery - Aorta",0.238180337673128
26,"Cells - Cultured fibroblasts",0.458713232194518
26,"Brain - Anterior cingulate cortex (BA24)",0.928272799853916
26,"Brain - Frontal Cortex (BA9)",0.754689339295657
26,"Brain - Hypothalamus",1.33238689135869
26,"Brain - Cortex",1.34694149496761
26,"Brain - Nucleus accumbens (basal ganglia)",1.40091877812371
27,"Minor Salivary Gland",0.291426834410213
27,"Brain - Spinal cord (cervical c-1)",-0.503776813335743
27,"Brain - Substantia nigra",0.00563349334957835
27,"Skin - Not Sun Exposed (Suprapubic)",-0.250785403188312
27,"Muscle - Skeletal",-0.783640321246891
27,"Artery - Coronary",-0.84261039729494
27,"Skin - Sun Exposed (Lower leg)",-1.07764060407652
27,"Adipose - Visceral (Omentum)",-1.07122830881004
27,"Adipose - Subcutaneous",-1.34141782334635
27,"Lung",-1.1204278713633
27,"Heart - Atrial Appendage",-1.01712211262215
27,"Esophagus - Gastroesophageal Junction",-0.973461863735789
27,"Esophagus - Mucosa",-1.04550671177209
27,"Kidney - Cortex",-1.06914561761038
27,"Vagina",-0.422585190188042
27,"Spleen",-0.684967577433926
