"Age (years)","Series 1 (y)","Series 1 (value)"
28,"Esophagus - Muscularis",1.3052771766876
28,"Brain - Hippocampus",0.919845764504326
28,"Prostate",0.701996539841411
28,"Skin - Not Sun Exposed (Suprapubic)",0.541814442692093
28,"Artery - Aorta",0.902624259759907
28,"Pancreas",0.962561118152594
28,"Brain - Frontal Cortex (BA9)",-0.0329424173538624
28,"Spleen",-0.0799810345808174
28,"Adipose - Subcutaneous",-0.0808444486998731
28,"Esophagus - Gastroesophageal Junction",0.274311661144629
28,"Breast - Mammary Tissue",0.177050878345115
28,"Thyroid",-0.342307940674976
29,"Kidney - Cortex",-1.19165257893259
29,"Brain - Cerebellum",-0.505109467010538
29,"Vagina",-0.465646795762838
29,"Artery - Tibial",-0.319123443600301
29,"Brain - Cerebellar Hemisphere",-0.95213442624652
29,"Adrenal Gland",-0.979723446809334
29,"Brain - Hypothalamus",-0.885721558901734
29,"Small Intestine - Terminal Ileum",-1.21380153767427
29,"Brain - Anterior cingulate cortex (BA24)",-1.16588677703591
29,"Brain - Caudate (basal ganglia)",-1.2839534487095
29,"Brain - Substantia nigra",-0.65734314135975
29,"Heart - Left Ventricle",-0.194117758217712
29,"Muscle - Skeletal",-1.12766829720055
29,"Brain - Amygdala",-1.11798509269155
29,"Skin - Sun Exposed (Lower leg)",-1.06092840771305
29,"Cells - Cultured fibroblasts",-0.512568796019452
29,"Colon - Transverse",-0.752498917163311
29,"Ovary",0.918444241655335
29,"Uterus",0.920790103192379
29,"Artery - Coronary",0.833088602926148
29,"Minor Salivary Gland",0.942094346732947
29,"Brain - Nucleus accumbens (basal ganglia)",-0.017759617249779
29,"Testis",0.510129062799337
29,"Brain - Spinal cord (cervical c-1)",-0.426171764335564
29,"Cells - EBV-transformed lymphocytes",-0.654260639998074
29,"Colon - Sigmoid",0.965156817596367
29,"Heart - Atrial Appendage",1.1244279231605
29,"Pituitary",0.874965397610233
29,"Brain - Cortex",0.881906309477782
29,"Lung",1.1862343830859
29,"Adipose - Visceral (Omentum)",0.590644885135346
29,"Brain - Putamen (basal ganglia)",0.982518977059597
