"Age (years)","Series 1 (y)","Series 1 (value)"
26,"Prostate",-1.40324754753933
26,"Stomach",-1.24334352963649
26,"Cells - Cultured fibroblasts",-1.479898298611
26,"Lung",-1.59339392140968
26,"Colon - Sigmoid",-1.35444576866708
26,"Pituitary",-1.40950501770252
26,"Adipose - Visceral (Omentum)",-1.20525387164786
26,"Brain - Cortex",-1.05176126815823
26,"Brain - Hippocampus",-0.905765939683318
26,"Heart - Atrial Appendage",-1.17577482572759
26,"Skin - Not Sun Exposed (Suprapubic)",-0.540379753371315
26,"Vagina",-0.251061205923969
26,"Uterus",-0.0977604360045617
26,"Brain - Substantia nigra",0.453431415382198
26,"Small Intestine - Terminal Ileum",0.848995609385864
26,"Nerve - Tibial",1.34056798341318
26,"Brain - Cerebellar Hemisphere",1.49978173605468
26,"Brain - Frontal Cortex (BA9)",1.50338073056229
26,"Muscle - Skeletal",0.986581587171591
26,"Brain - Cerebellum",1.14699098878257
26,"Brain - Hypothalamus",1.18740615110694
26,"Brain - Nucleus accumbens (basal ganglia)",1.41186019253914
26,"Whole Blood",1.40674794739928
26,"Adipose - Subcutaneous",1.38551044984323
26,"Artery - Tibial",1.22360705321598
26,"Artery - Aorta",1.32315206109643
26,"Skin - Sun Exposed (Lower leg)",0.640200329778848
26,"Thyroid",0.677263818598264
26,"Brain - Anterior cingulate cortex (BA24)",1.06300158381282
26,"Ovary",0.80277440146491
26,"Cells - EBV-transformed lymphocytes",0.249441042131255
26,"Esophagus - Muscularis",-0.197817511680407
26,"Brain - Amygdala",0.0985377031585532
26,"Heart - Left Ventricle",0.377249577987626
26,"Breast - Mammary Tissue",-0.34879821042379
26,"Esophagus - Mucosa",-0.349727824047135
26,"Liver",-0.0934074060934346
26,"Pancreas",0.401396428131689
26,"Brain - Caudate (basal ganglia)",0.33652631401445
26,"Brain - Spinal cord (cervical c-1)",1.02074644703496
26,"Adrenal Gland",1.0450633582297
26,"Brain - Putamen (basal ganglia)",1.23407565165519
27,"Artery - Coronary",-0.390680253900523
27,"Colon - Transverse",-0.312850498673812
27,"Esophagus - Gastroesophageal Junction",-1.03190069811863
27,"Minor Salivary Gland",-1.00476615021577
27,"Testis",-0.885208613845259
27,"Spleen",-0.962327229097947
27,"Kidney - Cortex",-2.50153577626622
27,"Prostate",-1.29270618760392
27,"Stomach",-1.20576730345918
27,"Cells - Cultured fibroblasts",-1.38738082343089
27,"Lung",-1.41151816834551
27,"Colon - Sigmoid",-1.22825892614166
27,"Pituitary",-1.22045868969196
27,"Adipose - Visceral (Omentum)",-0.999635228166328
27,"Brain - Cortex",-0.778210469075426
