"Age (years)","Series 1 (y)","Series 1 (value)"
27,"Colon - Sigmoid",-1.20736625346674
27,"Small Intestine - Terminal Ileum",-1.35225508367141
27,"Artery - Aorta",-1.18978237785483
27,"Nerve - Tibial",-1.02220049420245
27,"Brain - Cerebellum",-1.27309758795479
27,"Brain - Caudate (basal ganglia)",-1.42869364555446
27,"Lung",-1.35058701693078
27,"Brain - Putamen (basal ganglia)",-0.734549671653803
27,"Testis",-0.633782673459933
27,"Breast - Mammary Tissue",-0.754589895232018
27,"Prostate",-1.26916659108686
27,"Brain - Amygdala",0.626426701253024
27,"Esophagus - Muscularis",0.442688809317755
27,"Colon - Transverse",0.0949701579880345
27,"Whole Blood",0.443714974295612
27,"Cells - EBV-transformed lymphocytes",0.94991159672738
27,"Brain - Spinal cord (cervical c-1)",0.323662768481809
27,"Brain - Nucleus accumbens (basal ganglia)",0.299075141213484
27,"Brain - Substantia nigra",0.299898201706709
27,"Kidney - Cortex",2.57091746758538
27,"Stomach",0.0510233195554169
27,"Minor Salivary Gland",1.32444516735515
27,"Pituitary",1.18643253582013
27,"Brain - Anterior cingulate cortex (BA24)",1.27424956901328
27,"Skin - Not Sun Exposed (Suprapubic)",1.34384652456217
27,"Skin - Sun Exposed (Lower leg)",0.493579182368217
27,"Adipose - Subcutaneous",1.26618444028654
27,"Uterus",1.21801317248814
27,"Brain - Frontal Cortex (BA9)",0.944673893354237
27,"Artery - Tibial",0.863997130632639
27,"Brain - Hippocampus",0.60850294801653
28,"Liver",-0.873408515152173
28,"Artery - Coronary",-1.10121074648571
28,"Brain - Cerebellar Hemisphere",-0.798091846489035
28,"Esophagus - Mucosa",-0.783208719626588
28,"Spleen",-0.16617134011146
28,"Brain - Hypothalamus",-0.390323116938565
28,"Cells - Cultured fibroblasts",-0.282022881387173
28,"Pancreas",0.0495395841260277
28,"Esophagus - Gastroesophageal Junction",-0.312901986970374
28,"Thyroid",0.348316933324893
28,"Vagina",0.494462765711647
28,"Adrenal Gland",-0.868044231500208
28,"Brain - Cortex",-0.659472906552639
28,"Heart - Left Ventricle",-1.19616357765944
28,"Ovary",-1.27430918744549
28,"Muscle - Skeletal",-1.22979168220097
28,"Heart - Atrial Appendage",-1.0366572140475
28,"Adipose - Visceral (Omentum)",-1.1405301587888
28,"Colon - Sigmoid",-1.03076625335713
28,"Small Intestine - Terminal Ileum",-1.26761554403674
28,"Artery - Aorta",-1.13094663544142
28,"Nerve - Tibial",-0.915644890810313
28,"Brain - Cerebellum",-1.21017619092439
28,"Brain - Caudate (basal ganglia)",-1.2998656295835
28,"Lung",-1.23528852104473
28,"Brain - Putamen (basal ganglia)",-0.597841982479757
28,"Testis",-0.531244559292758
28,"Breast - Mammary Tissue",-0.760377982112702
28,"Prostate",-1.27643598856457
28,"Brain - Amygdala",0.65353610979348
28,"Esophagus - Muscularis",0.490983655051403
28,"Colon - Transverse",0.051685715496344
28,"Whole Blood",0.223193436915389
28,"Cells - EBV-transformed lymphocytes",0.741776518715437
28,"Brain - Spinal cord (cervical c-1)",0.0998765806694167
28,"Brain - Nucleus accumbens (basal ganglia)",0.0936654421824522
28,"Brain - Substantia nigra",0.0941271463115235
28,"Kidney - Cortex",2.27994712502446
28,"Stomach",0.387898291650857
28,"Minor Salivary Gland",1.19876194218542
28,"Pituitary",1.0457995726376
28,"Brain - Anterior cingulate cortex (BA24)",1.09114027016144
28,"Skin - Not Sun Exposed (Suprapubic)",1.21210504034672
