"Age (years)","Series 1 (y)","Series 1 (value)"
26,"Brain - Hippocampus",-1.27444221637354
26,"Cells - Cultured fibroblasts",-1.35177402210925
26,"Brain - Putamen (basal ganglia)",-1.22064608529131
26,"Brain - Substantia nigra",-1.18956995310864
26,"Brain - Anterior cingulate cortex (BA24)",-1.45859113927002
26,"Brain - Caudate (basal ganglia)",-1.83172862885401
26,"Brain - Cerebellum",-1.12920262467306
26,"Brain - Spinal cord (cervical c-1)",-1.60981862771082
26,"Skin - Sun Exposed (Lower leg)",0.496654000529091
26,"Breast - Mammary Tissue",0.0813659339555092
26,"Cells - EBV-transformed lymphocytes",1.23314151044696
26,"Artery - Coronary",-0.255879258750963
26,"Heart - Left Ventricle",-0.190270280316608
26,"Thyroid",0.276805093842746
26,"Skin - Not Sun Exposed (Suprapubic)",1.13588028585731
26,"Spleen",0.82864314764972
26,"Esophagus - Gastroesophageal Junction",0.384294446072389
26,"Adipose - Visceral (Omentum)",-0.245415011450369
26,"Brain - Nucleus accumbens (basal ganglia)",-0.670780682646548
26,"Heart - Atrial Appendage",-0.398225410276651
26,"Vagina",-0.644484144375452
26,"Brain - Hypothalamus",0.00374528852113026
26,"Pancreas",-0.130502127116412
26,"Pituitary",-0.166341364189292
26,"Testis",-0.811427749563981
26,"Kidney - Cortex",
26,"Ovary",1.52058694603862
26,"Uterus",0.716620583133124
26,"Adrenal Gland",0.493512036673404
26,"Brain - Cerebellar Hemisphere",0.668818293553991
26,"Prostate",1.40997619712875
26,"Adipose - Subcutaneous",1.23864334050343
26,"Minor Salivary Gland",1.23972573717552
26,"Artery - Tibial",1.32570691633126
26,"Esophagus - Muscularis",1.25555379444835
27,"Liver",-0.0937338393937246
27,"Muscle - Skeletal",-0.673703204584781
27,"Esophagus - Mucosa",-1.05498344692716
27,"Artery - Aorta",-1.23090184155081
27,"Colon - Transverse",-1.38247608988895
27,"Small Intestine - Terminal Ileum",-1.35943069959754
27,"Brain - Amygdala",-1.08299773518408
27,"Brain - Frontal Cortex (BA9)",-0.926688516539039
27,"Stomach",-0.607116081335612
27,"Whole Blood",-1.02453953208413
27,"Colon - Sigmoid",-1.06446284798656
27,"Lung",-1.11840765715555
27,"Nerve - Tibial",-0.54159977331587
27,"Brain - Cortex",-0.889800506701435
27,"Brain - Hippocampus",-1.06093370106785
27,"Cells - Cultured fibroblasts",-1.13286212218764
27,"Brain - Putamen (basal ganglia)",-0.944116101412684
27,"Brain - Substantia nigra",-0.918171263826531
27,"Brain - Anterior cingulate cortex (BA24)",-1.25420326105417
27,"Brain - Caudate (basal ganglia)",-1.59520764948882
