GeneID,SRR7885667,SRR7885671
LOC134759105,0.773666,0.530926
LOC134759106,0.231666,0.0
LOC134759109,0.0,0.0
LOC134759110,0.0,0.0
LOC134759111,0.0,0.0
LOC134759112,0.0,0.0
LOC134759113,0.0,0.0
LOC134759114,0.0,0.0
LOC134759115,0.114042,0.0
LOC134759116,0.0,0.0
LOC134759117,0.0,0.0
LOC134759118,0.0,0.0
LOC134759119,0.0,0.0
LOC134759121,0.0,0.0
LOC134759122,0.146672,0.199453
LOC134759123,0.0,0.0
LOC134759124,0.0,0.0
LOC134759126,0.0,0.0
LOC134759128,0.256594,0.0
LOC134759129,1.162228,2.643716
LOC134759130,0.0,0.0
LOC134759132,0.670463,1.172998
LOC134759133,1.28728,0.766126
LOC134759134,0.128095,0.174138
LOC134759135,0.127937,0.162575
LOC134759136,0.171183,0.337724
LOC134759137,0.0,0.0
LOC134759138,1.757095,0.598782
LOC134759139,0.0,0.0
LOC134759140,0.0,0.006894
LOC134759142,8.254886,8.071543
LOC134759143,0.0,0.0
LOC134759145,0.8082,0.565813
LOC134759149,0.227784,0.0
LOC134759152,0.07243,0.0
LOC134759154,0.070353,0.0
LOC134759155,0.0,0.0
LOC134759156,0.0,0.0
LOC134759157,0.037034,0.0
LOC134759158,0.0,0.0
LOC134759159,0.177491,0.0
LOC134759162,0.0,0.0
LOC134759163,1.788899,1.690191
LOC134759164,0.0,0.0
LOC134759165,0.0,0.0
LOC134759166,0.0,0.0
LOC134759167,0.0,0.0
LOC134759168,0.105181,0.0
LOC134759169,0.0,0.0
LOC134759170,0.023234,0.0
LOC134759171,0.0,0.0
LOC134759172,0.0,0.0
LOC134759173,0.0,0.0
LOC134759174,0.0,0.0
LOC134759175,0.356086,0.0
LOC134759176,0.0,0.0
LOC134759177,0.0,0.0
LOC134759178,0.173217,0.280951
LOC134759179,0.0,0.0
LOC134759180,0.178557,0.061615
LOC134759181,0.0,0.0
LOC134759182,0.0,0.0
LOC134759183,0.0,0.0
LOC134759184,0.0,0.0
LOC134759185,0.0,0.0
LOC134759186,0.0,0.0
LOC134759187,0.023862,0.0
LOC134759188,0.026416,0.0
LOC134759190,0.0,0.0
LOC134759191,4.977439,5.458263
LOC134759192,0.062717,0.04412
LOC134759193,0.376339,0.279193
LOC134759194,0.292707,0.292891
LOC134759196,0.162343,0.0
LOC134759197,0.0,0.0
LOC134759198,0.0,0.0
LOC134759199,0.404856,0.0
LOC134759200,0.0,0.0
LOC134759201,0.241091,0.0
LOC134759202,0.0,0.0
LOC134759203,0.0,0.0
LOC134759206,0.068985,0.0
LOC134759207,0.0,0.0
LOC134759209,0.0,0.0
LOC134759211,4.372838,6.281929
LOC134759212,0.0,0.0
LOC134759213,0.0,0.0
LOC134759214,0.0,0.0
LOC134759215,0.055175,0.0
LOC134759217,0.695125,0.862901
LOC134759218,0.204966,0.497227
LOC134759219,1.102018,1.36328
LOC134759220,4.323574,0.0
LOC134759222,0.0,0.0
LOC134759223,0.578897,0.0
LOC134759225,0.846522,1.081341
LOC134759226,0.807578,0.736233
LOC134759227,0.173815,0.0
LOC134759228,0.0,0.0
LOC134759229,0.330856,3.082084
LOC134759230,0.024182,0.003639
LOC134759231,0.0,0.0
LOC134759232,10.186719,10.326217
LOC134759233,2.066328,0.993273
LOC134759234,0.368587,0.410541
LOC134759235,0.2618,0.261293
LOC134759236,0.0,0.0
LOC134759237,0.0,0.0
LOC134759238,0.834498,0.536286
LOC134759239,1.681617,1.065763
LOC134759240,0.0,0.0
LOC134759241,6.167627,2.912842
LOC134759242,0.0,0.083056
LOC134759243,0.0,0.0
LOC134759245,0.083673,0.0
LOC134759246,0.0,0.0
LOC134759247,0.0,0.0
LOC134759248,0.034055,0.0
LOC134759249,0.0,0.0
LOC134759250,0.086248,0.0
LOC134759251,0.148886,0.1445
LOC134759252,0.0,0.0
LOC134759253,0.0,0.0
LOC134759254,0.0,0.0
LOC134759255,0.411569,0.0
LOC134759257,0.874985,0.0
LOC134759258,0.0,0.0
LOC134759259,0.193195,0.0
LOC134759260,0.665436,0.767621
LOC134759261,0.640392,1.02023
LOC134759262,0.226815,0.633847
LOC134759263,0.520807,0.784813
LOC134759264,0.230158,0.178812
LOC134759265,0.788388,0.805522
LOC134759266,0.190083,0.207519
LOC134759267,0.857396,0.680956
LOC134759268,0.731042,0.820847
LOC134759269,0.424683,0.662804
LOC134759270,1.428253,1.372448
LOC134759271,7.367183,5.389341
LOC134759272,0.0,0.0
LOC134759274,0.040385,0.029931
LOC134759275,0.0,0.0
LOC134759276,0.0,0.0
LOC134759277,1.200424,2.226064
LOC134759278,0.499489,0.400508
LOC134759279,0.032879,0.0
LOC134759280,0.0,0.0
LOC134759281,0.0,0.0
LOC134759282,0.0,0.0
LOC134759283,0.0,0.177516
LOC134759284,0.0,0.0
LOC134759285,0.929575,9.359971
LOC134759286,0.0,0.0
LOC134759287,0.0,0.0
LOC134759288,0.0,0.0
LOC134759289,0.0,0.0
LOC134759290,0.486945,0.654677
LOC134759291,0.0,0.0
LOC134759293,0.0,0.0
LOC134759294,0.560623,0.649387
LOC134759295,0.0,0.0
LOC134759296,0.0,0.0
LOC134759297,0.0,0.0
LOC134759298,0.0,0.0
LOC134759299,0.111664,0.040585
LOC134759300,0.0,0.0
LOC134759303,0.0,0.0
LOC134759304,0.352076,0.0
LOC134759305,0.0,0.0
LOC134759306,0.541594,0.426354
LOC134759307,0.54378,0.879149
LOC134759308,0.750601,0.570769
LOC134759309,0.667074,0.945531
LOC134759317,0.0,0.0
LOC134759319,1.345177,3.602668
LOC134759320,6.094949,2.447692
LOC134759321,1.060988,0.818574
LOC134759322,0.82483,6.675404
LOC134759323,0.0,0.0
LOC134759324,0.0,0.033589
LOC134759325,0.792948,0.727589
LOC134759326,0.027914,0.0
LOC134759327,0.0,0.0
LOC134759328,0.0,0.0
LOC134759329,0.0,0.0
LOC134759330,0.0,0.325949
LOC134759331,0.517693,0.510043
LOC134759332,0.0,0.0
LOC134759334,0.0,0.0
LOC134759337,0.0,0.0
LOC134759339,0.200967,0.0
LONP1,51.41922,56.349968
LONP2,35.6632,47.991394
LONRF1,38.500034,45.508877
LONRF2,30.547674,23.971506
LONRF3,1.895762,3.083724
LORICRIN,0.145061,0.0
LOX,30.591177,23.902016
LOXHD1,0.034155,0.205787
LOXL1,7.151638,3.339414
LOXL2,14.726167,1.893001
LOXL3,26.877977,20.669209
LOXL4,0.129383,0.162425
LPA,0.231442,0.0
LPAR1,13.246784,13.120119
LPAR2,7.467919,6.462718
LPAR3,0.546057,0.0
LPAR4,8.677632,16.596916
LPAR5,0.284117,0.210868
LPAR6,6.698105,0.862702
LPCAT1,89.047615,91.121841
LPCAT2,2.38133,1.827569
LPCAT3,16.110874,16.323723
LPCAT4,32.310539,18.154644
LPGAT1,23.303673,20.354263
LPIN1,18.48834,27.544912
LPIN2,25.073296,28.651917
LPIN3,0.765658,0.310879
LPL,42.515102,5.746737
LPO,0.50921,0.218937
LPP,4.449282,2.081455
LPXN,6.349733,9.798096
LRAT,2.756913,0.360825
LRATD1,32.041855,90.544968
LRATD2,39.142582,40.181747
LRBA,9.463832,6.474835
LRCH1,10.771003,17.682905
LRCH2,25.576584,114.802628
LRCH3,24.877779,35.325703
LRCH4,23.472134,32.031471
LRCOL1,1.063116,0.08788
LRFN1,13.709448,6.554175
LRFN2,0.824851,0.115036
LRFN3,8.523089,6.897604
LRFN4,49.393284,50.358807
LRFN5,9.749908,23.161051
LRG1,0.056142,0.0
LRGUK,1.932123,0.800066
LRIF1,26.330563,37.739491
LRIG1,106.069626,75.713097
LRIG2,7.531805,8.943231
LRIG3,12.797555,6.1271
LRIT1,0.0,0.0
LRIT2,0.070985,0.0
LRIT3,0.283171,0.225455
LRMDA,0.604793,0.0
LRP1,57.224552,41.580967
LRP10,61.287849,37.014587
LRP11,27.576504,22.177794
LRP12,30.170689,31.006205
LRP1B,4.979067,2.596002
LRP2,13.7939,2.047609
LRP2BP,0.469975,0.337539
LRP3,54.733772,58.482288
LRP4,15.393142,13.813324
LRP5,21.250076,31.333113
LRP6,29.099077,28.151278
LRP8,37.209457,42.668343
LRPAP1,71.059822,57.684395
LRPPRC,100.830521,121.457489
LRR1,13.611582,14.655673
LRRC1,10.338839,13.154492
LRRC10,0.0,0.002148
LRRC10B,44.267799,67.480583
LRRC14,17.414486,25.686369
LRRC14B,5.97005,3.750678
LRRC15,0.053371,0.055274
LRRC17,73.281593,5.945704
LRRC18,1.250501,0.0
LRRC19,0.061814,0.0
LRRC2,0.94406,0.019341
LRRC20,58.951271,64.083611
LRRC23,26.585339,7.594562
LRRC24,27.760649,27.620777
LRRC25,0.0,0.0
LRRC26,2.652341,1.194784
LRRC27,11.174273,10.019924
LRRC28,9.334575,9.01869
LRRC3,15.30811,16.798676
LRRC30,0.072022,0.0
LRRC31,0.193995,0.0
LRRC32,0.65956,0.0
LRRC34,1.952095,0.981255
LRRC36,0.266278,0.0
LRRC37A3,11.540399,15.095718
LRRC38,0.0,0.0
LRRC39,5.151806,6.664691
LRRC3B,15.138812,6.461356
LRRC3C,0.407574,0.088892
LRRC4,35.664021,33.927372
LRRC40,75.793701,68.816078
LRRC41,62.048882,59.681183
LRRC42,80.661453,68.206299
LRRC43,0.34922,0.0
LRRC45,32.002182,34.060001
LRRC46,1.410889,0.391934
LRRC47,54.00827,71.629234
LRRC49,56.18478,50.734459
LRRC4B,107.065453,96.838921
LRRC4C,14.499746,6.672828
LRRC51,16.429907,18.765924
LRRC52,0.577281,0.0
LRRC53,0.17366,0.0
LRRC55,34.694118,2.745852
LRRC56,8.054654,3.972028
LRRC57,22.360144,26.078369
LRRC58,20.933598,20.73679
LRRC59,69.471054,75.847725
LRRC61,13.909239,0.318186
LRRC63,0.090766,0.025808
LRRC66,0.999705,1.230613
LRRC69,0.0,0.0
LRRC7,18.955984,19.20365
LRRC70,0.138974,0.04693
LRRC71,0.0,0.0
LRRC72,0.0,0.0
LRRC73,5.422537,4.939326
LRRC74A,0.0,0.0
LRRC75A,16.453472,17.330837
LRRC75B,8.341193,9.673131
LRRC8A,46.676029,67.058754
LRRC8B,13.950621,18.947969
LRRC8C,2.440943,1.547607
LRRC8D,86.950836,50.824764
LRRC8E,0.889038,0.823471
LRRC9,1.781038,0.744275
LRRCC1,10.510279,9.391055
LRRD1,0.914308,1.633841
LRRFIP1,47.03191,42.161327
LRRFIP2,34.204159,31.048616
LRRIQ1,3.256894,1.179752
LRRIQ3,0.0,0.0
LRRIQ4,0.0,0.0
LRRK1,0.220921,0.089026
LRRK2,10.933833,0.218345
LRRN1,89.80629,64.201736
LRRN2,19.002003,9.914777
LRRN3,96.149582,81.131409
LRRN4,2.019336,2.889212
LRRN4CL,0.9129,0.174807
LRRTM1,9.529887,1.189517
LRRTM2,14.300688,18.700909
LRRTM3,3.482029,17.494297
LRRTM4,10.501317,8.006865
LRSAM1,15.30065,14.111479
LRTM1,0.194453,0.0
LRTM2,2.518066,0.809314
LRWD1,48.879833,62.217125
LSAMP,50.720158,24.718325
LSG1,17.337433,17.210388
LSM1,95.21122,128.182007
LSM10,59.037926,73.251167
LSM11,12.409783,5.375347
LSM12,48.610195,61.589115
LSM14A,121.331024,122.176781
LSM14B,109.915932,120.375633
LSM2,103.031075,101.410828
LSM3,134.448212,208.725418
LSM4,199.662216,220.660217
LSM5,71.511482,94.511475
LSM6,74.452705,64.012505
LSM7,195.406555,235.382202
LSM8,28.009356,31.748684
LSMEM1,0.872844,0.770397
LSMEM2,0.950634,0.509863
LSP1,0.15752,0.0
LSR,7.226518,0.220075
LSS,57.187321,48.391296
LST1,0.0,0.0
LTA,0.618007,0.666943
LTA4H,88.046425,87.078445
LTB,0.0,0.0
LTB4R,0.880576,0.960444
LTB4R2,1.469243,0.90189
LTBP1,55.900475,23.007444
LTBP2,2.172479,0.568731
LTBP3,33.690483,32.902275
LTBP4,50.808228,18.311289
LTBR,0.0,0.0
LTC4S,0.34649,0.351033
LTF,0.0,0.0
LTK,0.434649,0.0
LTN1,16.524246,20.34478
LTO1,13.251853,19.431231
LTV1,26.497889,22.95829
LUC7L,113.77195,138.54657
LUC7L2,112.642143,128.54155
LUC7L3,144.953964,169.317795
LUM,176.286133,1.543903
LURAP1,1.890636,2.116788
LURAP1L,1.983773,1.043095
LUZP1,15.060002,11.686698
LUZP2,5.546191,5.302737
LUZP4,0.0,0.0
LVRN,0.219371,0.304999
LXN,6.297915,6.757196
LY6D,0.0,0.0
LY6E,33.526134,12.187938
LY6G5B,14.611527,18.853844
LY6G5C,1.444466,3.241509
LY6G6C,1.723418,1.063734
LY6H,275.97464,108.503563
LY6K,0.0,0.0
LY6L,0.0,0.0
LY75,0.0,0.0
LY86,0.0,0.0
LY9,0.0,0.0
LY96,0.0,0.021539
LYAR,18.094105,16.216068
LYG1,0.30557,0.631917
LYG2,0.0,0.0
LYL1,0.0,0.0
LYN,6.898046,9.713696
LYNX1,2.745507,0.791958
LYPD1,47.085522,1.54083
LYPD2,0.5452,0.0
LYPD3,1.990562,0.320487
LYPD4,0.0,0.0
LYPD5,0.568643,1.924091
LYPD6,16.241114,4.594113
LYPD6B,4.650852,0.298099
LYPD8,0.0,0.0
LYPLA1,73.464256,99.21534
LYPLA2,64.939255,59.848064
LYPLAL1,14.995563,12.579046
LYRM1,57.347832,42.864185
LYRM2,57.013435,51.305172
LYRM4,42.051701,36.887646
LYRM7,12.674023,13.406484
LYRM9,29.545059,21.253563
LYSET,39.628017,46.442612
LYSMD1,34.281174,42.926723
LYSMD2,7.048367,14.198201
LYSMD3,16.523443,20.294931
LYSMD4,15.294848,19.617987
LYST,9.956927,11.831526
LYVE1,0.0,0.0
LYZ,0.0,0.0
LYZL2,0.0,0.0
LYZL4,0.635651,0.0
LYZL6,0.0,0.0
LZIC,37.184734,56.026215
LZTFL1,36.228374,17.307243
LZTR1,33.981373,31.068911
LZTS1,34.951389,28.684967
LZTS2,32.833145,27.010696
LZTS3,32.716629,19.167322
M1AP,0.231541,0.024989
M6PR,75.205254,66.639023
MAB21L1,8.316401,0.224591
MAB21L2,17.647034,0.09284
MAB21L3,0.034418,0.012262
MAB21L4,0.0,0.0
MACC1,0.483618,0.311182
MACIR,34.036991,34.411091
MACO1,59.113987,75.216934
MACROD1,17.707243,15.483681
MACROD2,9.329641,10.246956
MACROH2A1,433.002655,539.366211
MACROH2A2,167.994904,147.336273
MAD1L1,22.694069,24.908882
MAD2L1,19.325924,14.429451
MAD2L1BP,49.833118,61.240341
MAD2L2,110.076332,133.887741
MADCAM1,0.875935,0.0
MADD,67.125999,70.769234
MAEA,55.389042,53.97081
MAEL,0.158693,0.288778
MAF,6.35743,5.891636
MAF1,102.725456,150.145767
MAFA,1.306054,0.061893
MAFB,6.754215,19.467045
MAFF,4.353823,4.712539
MAFG,18.338537,28.225815
MAFK,7.610373,9.479579
MAG,0.0,0.0
MAGEA1,0.0,0.0
MAGEA10,0.0,0.0
MAGEA11,0.0,0.0
MAGEA4,0.0,0.091198
MAGEA9,0.0,0.0
MAGEB1,0.0,0.0
MAGEB17,0.0,0.147379
MAGEB2,0.0,0.0
MAGEB3,0.0,0.0
MAGEB5,0.0,0.0
MAGEB6,0.0,0.0
MAGEB6B,0.0,0.0
MAGEC1,0.0,0.054391
MAGEC2,0.0,0.0
MAGEC3,0.130192,0.0
MAGED1,705.422852,579.191528
MAGEE1,22.467129,15.847938
MAGEE2,3.402388,6.267861
MAGEF1,162.185822,163.020447
MAGEH1,118.187927,137.683975
MAGEL2,30.525366,10.983392
MAGI1,39.215614,54.286423
MAGI2,20.051197,12.332751
MAGI3,9.21764,8.038537
MAGIX,0.797139,0.547259
MAGOH,62.112228,70.227257
MAGOHB,19.013407,23.479067
MAGT1,57.688446,37.524998
MAIP1,23.677519,14.733122
MAJIN,0.0,0.0
MAK,0.768619,0.248417
MAK16,12.291795,14.331074
MAL,0.0,0.29738
MAL2,14.56405,11.452089
MALL,0.0,0.0
MALRD1,0.158172,0.099377
MALSU1,24.014599,18.3057
MALT1,11.076934,6.903732
MAMDC2,0.770173,0.155646
MAMDC4,1.134643,2.151407
MAML1,24.565863,31.89817
MAML2,17.240881,9.711734
MAML3,18.810171,16.444357
MAMLD1,9.463396,10.010531
MAMSTR,1.293964,1.432005
MAN1A1,10.901994,9.310115
MAN1A2,19.898302,16.052982
MAN1B1,44.579903,40.048035
MAN1C1,12.188051,3.825074
MAN2A1,16.396702,14.881549
MAN2A2,56.012142,48.249752
MAN2B1,35.5695,17.235277
MAN2B2,15.195491,10.356955
MAN2C1,53.273083,48.280315
MANBA,16.009558,16.7264
MANBAL,104.059006,111.30452
MANEA,18.121738,12.5351
MANEAL,39.582489,63.671375
MANF,148.127594,91.789085
MANSC1,16.927874,4.175772
MANSC4,0.211992,0.158215
MAOA,20.280977,6.297926
MAOB,2.695621,1.748287
MAP10,1.181751,2.268088
MAP1A,54.545185,47.509102
MAP1B,464.326599,331.123535
MAP1LC3A,25.819365,24.731806
MAP1LC3B,117.240967,130.242432
MAP1LC3C,4.578565,4.254902
MAP1S,38.344479,39.310947
MAP2,483.501251,717.229919
MAP2K1,90.66954,162.215393
MAP2K2,161.200195,155.022949
MAP2K3,12.188768,6.210753
MAP2K4,49.954998,35.210728
MAP2K5,24.060362,23.570675
MAP2K6,13.462989,12.523801
MAP2K7,22.914495,26.683243
MAP3K1,9.389631,33.12645
MAP3K10,30.381165,33.286507
MAP3K11,9.054014,11.148266
MAP3K12,34.052917,43.240337
MAP3K13,4.984226,7.984519
MAP3K14,5.255409,5.694406
MAP3K15,0.514466,1.016572
MAP3K19,2.753485,0.483344
MAP3K2,14.264454,20.824518
MAP3K20,8.939782,29.772158
MAP3K21,1.970963,0.341436
MAP3K3,11.862476,16.405058
MAP3K4,14.949983,18.243086
MAP3K5,1.038613,1.947215
MAP3K6,1.07657,0.468523
MAP3K7,39.690536,43.156704
MAP3K7CL,2.191476,5.581519
MAP3K8,2.797046,2.990675
MAP3K9,12.440994,9.228881
MAP4,196.881012,225.297485
MAP4K1,0.600271,0.232978
MAP4K2,7.116294,3.554538
MAP4K3,39.151157,34.300594
MAP4K4,213.030518,377.723145
MAP4K5,46.555664,49.889458
MAP6,107.31102,71.892662
MAP6D1,12.781395,9.899951
MAP7,3.392399,0.577631
MAP7D1,171.773087,173.344284
MAP7D2,3.961461,1.273084
MAP7D3,9.523861,3.455871
MAP9,31.101868,23.753149
MAPDA,22.298271,26.209635
MAPK1,128.90564,138.285873
MAPK10,39.252609,53.215092
MAPK11,35.921677,23.247629
MAPK12,19.531794,16.600454
MAPK13,2.335136,2.091981
MAPK14,27.361883,34.333641
MAPK15,14.230491,0.160519
MAPK1IP1L,80.401276,96.57016
MAPK3,59.48428,46.578274
MAPK4,27.682762,8.67252
MAPK6,104.178535,129.847412
MAPK7,25.021906,35.749439
MAPK8,94.387863,114.40123
MAPK8IP1,103.128891,91.246826
MAPK8IP2,51.954453,44.223183
MAPK8IP3,61.981384,70.624649
MAPK9,37.896961,31.478426
MAPKAP1,78.071892,81.372421
MAPKAPK2,80.117065,73.60202
MAPKAPK3,23.905722,16.880085
MAPKAPK5,45.139004,55.120415
MAPKBP1,21.42124,18.264488
MAPRE1,241.800751,253.042953
MAPRE2,166.993713,132.49234
MAPRE3,163.697113,158.784424
MAPT,207.964783,109.376579
MARCHF1,8.850528,2.279555
MARCHF10,0.631873,0.470876
MARCHF11,1.095604,1.353666
MARCHF2,41.079193,32.364208
MARCHF3,12.169689,4.540974
MARCHF4,35.800091,24.725451
MARCHF5,43.405338,57.842052
MARCHF6,185.36824,160.65538
MARCHF7,90.160309,114.081154
MARCHF8,20.87649,37.528973
MARCHF9,31.101038,32.142925
MARCKS,713.65918,597.486328
MARCKSL1,1764.869507,2511.651611
MARCO,0.0,0.0
MARCOL,0.0,0.0
MARF1,35.606411,57.102962
MARK1,46.491989,67.72393
MARK2,34.287903,42.665623
MARK3,100.053757,102.108154
MARK4,68.497505,75.437416
MARS1,98.818871,79.432602
MARS2,4.106248,6.67167
MARVELD1,20.299692,6.814034
MARVELD2,0.60471,0.092825
MARVELD3,2.169419,3.345984
MAS1,0.112022,0.0
MASP1,61.044361,13.659983
MASP2,4.179169,4.405345
MAST1,59.653484,79.458321
MAST2,53.559334,67.417633
MAST3,13.348882,8.797066
MAST4,5.185493,1.995727
MASTL,13.904993,15.350459
MAT1A,0.047461,0.0
MAT2A,193.066681,151.444885
MAT2B,69.437271,91.485115
MATCAP1,70.730743,87.571495
MATCAP2,35.769772,22.056849
MATK,3.645271,2.024412
MATN1,1.247295,0.161302
MATN2,17.522022,4.445468
MATN3,1.052084,0.232059
MATN4,0.0,0.0
MATR3,623.982422,672.550049
MAU2,31.04171,42.832363
MAVS,18.16646,23.885798
MAX,54.728378,85.501328
MAZ,306.066223,332.290833
MB,0.204009,0.0
MB21D2,15.792075,8.066999
MBD1,48.543034,60.83778
MBD2,32.567825,43.495007
MBD3,99.471939,133.178375
MBD3L1,0.0,0.0
MBD3L3,0.0,0.042882
MBD4,40.856873,28.115044
MBD5,10.942004,16.714266
MBD6,18.098658,24.616756
MBIP,52.66848,63.461452
MBL2,0.0,0.0
MBLAC1,2.730428,1.859105
MBLAC2,14.578022,14.394792
MBNL1,11.410226,10.442522
MBNL2,13.02622,6.249152
MBNL3,1.762923,2.164575
MBOAT1,2.106389,1.683331
MBOAT2,39.087193,53.942528
MBOAT4,0.187543,0.114904
MBOAT7,86.246376,43.373077
MBP,2.807056,0.070513
MBTD1,41.624744,67.02253
MBTPS1,100.68586,96.186333
MBTPS2,28.186104,24.418587
MC2R,0.0,0.0
MC3R,0.03951,0.0
MC4R,2.37807,0.096115
MC5R,0.0,0.0
MCAM,56.67062,10.222918
MCAT,37.061081,36.017094
MCC,7.017202,1.431896
MCCC1,17.399239,22.868351
MCCC2,23.74958,33.626381
MCCD1,0.0,0.0
MCEE,12.108165,14.820898
MCEMP1,0.0,0.0
MCF2,1.343513,0.714954
MCF2L,44.366653,34.079155
MCF2L2,2.281495,0.0
MCFD2,68.74762,42.878273
MCHR1,1.075005,0.243102
MCHR2,0.05067,0.0
MCIDAS,0.0,0.09395
MCL1,124.542046,159.513184
MCM10,12.480575,13.239303
MCM2,58.593742,44.436306
MCM3,47.317764,39.853035
MCM3AP,37.135345,42.297569
MCM4,66.683922,62.248837
MCM5,27.022507,22.960112
MCM6,46.943905,41.683681
MCM7,186.204712,199.403809
MCM8,4.234232,3.29268
MCM9,5.49963,5.362768
MCMBP,55.860737,62.846695
MCMDC2,4.024162,5.059185
MCOLN1,13.408847,20.20133
MCOLN2,0.0,0.0
MCOLN3,0.0,0.0
MCPH1,19.221909,24.746645
MCRIP1,177.681366,241.359604
MCRIP2,15.295711,12.595365
MCRS1,67.399658,67.307098
MCTP1,2.954557,0.647591
MCTP2,0.531345,0.221415
MCTS1,70.99939,98.422836
MCTS2,2.16596,12.520813
MCU,24.700111,26.171658
MCUB,16.27846,30.654089
MCUR1,20.279514,13.234735
MDC1,23.545269,21.697975
MDFI,52.878326,12.689128
MDFIC,9.436916,4.497979
MDFIC2,0.0,0.0
MDGA1,18.956665,42.259777
MDGA2,4.187875,3.659986
MDH1,375.795258,380.830963
MDH1B,4.971814,1.188741
MDH2,324.410919,333.715851
MDK,454.48526,91.191154
MDM1,38.983646,13.761116
MDM2,49.638569,52.107563
MDM4,12.876497,18.073486
MDN1,7.706149,10.552981
MDP1,24.397188,25.448599
ME1,2.34546,1.396094
ME2,57.614822,55.835026
ME3,5.96868,6.868913
MEA1,170.208649,207.109756
MEAF6,113.689598,126.747124
MEAK7,16.666403,10.091192
MECOM,2.556104,0.46952
MECP2,28.892229,31.527374
MECR,8.891253,6.754439
MED1,33.361927,39.536549
MED10,52.749928,66.466072
MED11,22.538353,23.329153
MED12,21.937462,28.126741
MED12L,4.321876,1.903068
MED13,30.116129,51.924953
MED13L,36.426788,32.773426
MED14,22.926109,49.319592
MED15,37.361538,42.831734
MED16,46.65295,50.853691
MED17,47.51981,49.5233
MED18,13.515194,15.893524
MED19,43.581493,56.349705
MED20,34.394894,45.636414
MED21,43.569752,57.002121
MED22,56.958961,70.063698
MED23,27.937866,32.266708
MED24,94.169052,109.995049
MED25,55.371758,53.255737
MED26,8.093072,9.116731
MED27,38.686092,38.638706
MED28,45.902061,40.241142
MED29,54.337883,56.16161
MED30,37.495388,44.833679
MED31,47.735378,31.899588
MED4,99.04937,157.060547
MED6,28.732443,26.824879
MED7,18.998043,18.748428
MED8,30.517962,35.19994
MED9,37.157349,44.50745
MEDAG,0.365063,0.0
MEF2A,22.720245,22.495319
MEF2B,1.036535,0.499828
MEF2C,36.470974,54.373367
MEF2D,28.652344,36.746964
MEFV,0.150074,0.087064
MEGF10,29.45113,18.066671
MEGF11,14.433378,16.058193
MEGF6,15.846981,1.142231
MEGF8,36.007381,31.813654
MEGF9,62.707687,58.055275
MEI1,0.0,0.112047
MEI4,0.0,0.0
MEIG1,25.595221,11.122535
MEIKIN,0.0,0.0
MEIOB,0.314517,0.0
MEIOC,3.173574,3.097843
MEIOSIN,0.0,0.0
MEIS1,69.820312,48.523247
MEIS2,311.203247,620.176514
MEIS3,128.401764,196.439423
MELK,16.011965,12.202085
MELTF,0.516214,0.0
MEMO1,42.906887,39.500938
MEN1,62.936951,85.487511
MEOX1,2.671833,0.294876
MEOX2,0.543924,0.113532
MEP1A,0.0,0.0
MEP1B,0.10077,0.082383
MEPCE,30.244638,33.814278
MEPE,1.20569,0.0
MERTK,2.438375,1.703889
MESD,73.035278,71.655312
MESP1,8.529964,7.65135
MESP2,0.804212,0.359726
MEST,359.556946,327.67392
MET,1.517115,0.099981
METAP1,34.935253,34.014416
METAP1D,10.494443,20.715317
METAP2,108.604149,115.209442
METRN,25.762291,21.211676
METRNL,45.344738,9.491796
METTL1,9.287078,9.215506
METTL13,13.355712,15.081723
METTL14,26.334135,25.500143
METTL15,5.06249,4.027175
METTL16,15.431997,18.652901
METTL17,29.643656,35.663174
METTL18,12.861789,16.099264
METTL21A,24.714964,19.347042
METTL21C,0.0,0.0
METTL22,19.902348,29.305626
METTL23,41.801884,40.254425
METTL24,0.506102,0.057262
METTL25,3.948457,3.191829
METTL25B,27.007734,36.281788
METTL26,56.019409,62.223434
METTL27,0.0,0.0
METTL2A,58.916996,58.343544
METTL2B,22.324551,24.224669
METTL3,59.184757,63.207939
METTL4,10.946132,13.510099
METTL5,84.123772,67.894676
METTL6,25.337868,32.565907
METTL8,4.313256,6.832474
METTL9,194.825546,160.81691
MEX3A,97.933586,136.35379
MEX3B,39.472717,72.453094
MEX3C,51.82769,60.817871
MEX3D,31.931854,39.639919
MFAP1,61.885105,53.932156
MFAP2,146.360367,29.047403
MFAP3,39.217594,40.773766
MFAP3L,4.718657,7.9451
MFAP4,30.208651,2.415445
MFAP5,3.720144,0.331851
MFF,114.866394,139.189957
MFGE8,53.528236,114.640732
MFHAS1,12.563995,6.640595
MFN1,28.519115,26.576248
MFN2,61.233524,72.745499
MFNG,4.434574,0.697414
MFRP,0.211784,0.0
MFSD1,43.515575,28.475409
MFSD10,58.999081,39.091469
MFSD11,16.987658,18.448576
MFSD12,10.866964,11.605886
MFSD13A,13.151123,14.402816
MFSD14A,86.299553,66.564735
MFSD14B,44.25798,40.562229
MFSD2A,13.779514,11.133962
MFSD2B,0.0,0.143185
MFSD3,9.567284,9.49474
MFSD4A,6.590034,3.730032
MFSD4B,5.725796,4.061998
MFSD5,16.917282,18.082592
MFSD6,9.38773,9.729673
MFSD6L,0.0,0.0
MFSD8,13.177157,11.200223
MFSD9,14.917674,19.177319
MGA,14.821579,21.172039
MGAM,0.346504,0.35777
MGAM2,0.133323,0.130292
MGARP,4.441242,0.661351
