GeneID,SRR7885633,SRR7885642,SRR7885643
FAM25EP,0.0,0.0,0.0
FAM25G,0.0,0.0,0.0
FAM27B,1.604113,2.203779,2.818162
FAM27C,1.131111,1.751864,2.145741
FAM27E2,0.803178,1.352307,1.427413
FAM27E3,2.260161,3.299077,3.669859
FAM27E5,0.0,0.0,0.0
FAM30A,0.0,0.0,0.0
FAM30B,0.0,0.0,0.0
FAM30C,0.0,0.035813,0.034956
FAM32A,160.962173,245.247284,241.145569
FAM3A,38.062672,35.740025,38.004372
FAM3B,0.0,0.0,0.0
FAM3C,23.984797,21.141556,19.02607
FAM3D,0.0,0.0,0.0
FAM3D-AS1,0.0,0.0,0.0
FAM41AY1,0.0,0.0,0.0
FAM41AY2,0.0,0.0,0.0
FAM41C,0.355857,0.487006,0.481538
FAM43A,3.658947,8.963614,9.237895
FAM43B,9.054471,1.259552,0.929341
FAM47A,0.0,0.0,0.0
FAM47B,0.0,0.0,0.016317
FAM47C,0.0,0.021915,0.031458
FAM47E,1.673858,1.260062,1.368851
FAM47E-STBD1,0.0,3.176697,1.471409
FAM50A,217.976379,159.729797,147.826416
FAM50B,1.497069,0.0,0.0
FAM53A,1.667057,0.753656,0.630764
FAM53B,14.45439,20.624945,20.611256
FAM53B-AS1,0.034281,0.04204,0.07752
FAM53C,97.06356,79.575447,76.456406
FAM66A,0.391138,11.615869,12.876367
FAM66B,0.597234,1.047448,1.229233
FAM66C,1.436677,6.735693,6.045384
FAM66D,0.0,1.199118,1.40313
FAM66E,0.369605,3.17535,4.152983
FAM72A,3.368877,1.5651,1.342384
FAM72B,3.847781,2.131058,1.703778
FAM72C,3.04603,1.543596,1.618016
FAM72D,2.831401,1.391239,1.90532
FAM74A1,0.0,0.0,0.0
FAM74A3,0.085006,0.017251,0.047043
FAM74A4,0.118787,0.0,0.0
FAM74A7,0.077422,0.024813,0.0
FAM76A,4.037971,10.088481,10.189929
FAM76B,17.213984,30.972637,28.64854
FAM78A,1.541675,1.503226,1.331186
FAM78B,0.596997,1.179901,1.405203
FAM78B-AS1,0.063885,0.143143,0.080458
FAM81A,1.413848,1.844442,1.401872
FAM81B,0.459714,2.136759,2.078986
FAM83A,0.0,0.0,0.022592
FAM83A-AS1,0.0,0.0,0.0
FAM83A-AS2,0.0,0.0,0.0
FAM83B,0.0,0.048698,0.046449
FAM83C,0.128304,0.0,0.0
FAM83C-AS1,0.0,0.0,0.0
FAM83D,17.423342,14.821301,15.87285
FAM83E,4.559006,0.219429,0.327433
FAM83F,0.093289,0.032864,0.029494
FAM83G,5.690624,1.937561,1.347849
FAM83H,3.787017,2.322656,2.231873
FAM85A,2.163273,5.171577,4.568996
FAM85B,6.763033,6.980987,7.128944
FAM86B1,2.432216,5.236463,5.376137
FAM86B2,2.862912,4.991812,5.182627
FAM86B2-DT,5.468123,6.097075,6.723924
FAM86B3P,6.008016,5.843396,5.457635
FAM86C1P,1.903609,3.29034,2.526361
FAM86C2P,3.136298,5.627068,5.519218
FAM86DP,7.588787,11.694155,11.604894
FAM86EP,1.613106,3.547701,3.553267
FAM86FP,2.19888,3.747896,3.140086
FAM86HP,4.343671,4.516924,4.644359
FAM86JP,1.39855,2.426351,1.999425
FAM87A,0.127652,0.378875,0.348025
FAM87B,0.844376,1.727941,1.676684
FAM88B,1.448123,2.821054,2.571777
FAM88C,0.944143,2.123992,1.974723
FAM88D,1.204086,2.0349,2.189927
FAM88E,2.22048,2.082073,1.732398
FAM88F,1.011397,0.633377,1.087228
FAM89A,4.014745,51.309361,52.01939
FAM89B,98.731094,198.543335,194.204437
FAM8A1,41.471611,38.91708,38.267395
FAM90A1,0.85803,1.677401,1.730569
FAM90A10,0.122646,0.0,0.0
FAM90A11,0.021932,0.0,0.0
FAM90A12,0.0,0.0,0.0
FAM90A13,0.0,0.020325,0.0
FAM90A14,0.029146,0.025813,0.027618
FAM90A15,0.0,0.022967,0.0
FAM90A16,0.029146,0.0,0.011865
FAM90A17,0.0,0.031098,0.0
FAM90A18,0.0,0.0,0.0
FAM90A19,0.0,0.0,0.0
FAM90A22,0.067744,0.0,0.058251
FAM90A23,0.087727,0.0,0.055626
FAM90A24,0.0,0.0,0.0
FAM90A25P,0.419235,0.437695,0.675584
FAM90A27P,0.0,0.0,0.0
FAM90A2P,0.311698,0.483904,0.515717
FAM90A3,0.108218,0.0,0.072741
FAM90A7,0.057138,0.0,0.011865
FAM90A8,0.0,0.0,0.0
FAM90A9,0.0,0.0,0.0
FAM91A1,29.283997,25.687305,22.004578
FAM95A,0.0,0.0,0.04284
FAM95B1,0.0,0.316545,0.401091
FAM95C,2.572046,0.866563,1.209856
FAM98A,58.948059,34.337132,34.53252
FAM98B,22.566877,41.711739,42.182129
FAM98C,14.55714,26.341436,24.479748
FAM99A,0.0,0.0,0.0
FAM99B,0.0,0.0,0.0
FAM9A,0.0,0.0,0.0
FAM9B,0.0,0.0,0.0
FAM9C,0.0,0.0,0.037098
FAN1,48.289471,38.662918,38.75935
FANCA,9.189313,16.067129,16.150307
FANCB,2.673515,2.152496,2.771862
FANCC,9.916045,9.665068,15.710911
FANCD2,4.941475,9.772565,10.934786
FANCD2OS,0.0,0.0,0.0
FANCE,8.832723,11.883085,11.275755
FANCF,11.606453,15.873307,15.293623
FANCG,14.89782,26.133865,29.301218
FANCI,10.595685,18.042368,21.296442
FANCL,20.027227,25.660591,24.268799
FANCM,2.192544,4.104856,3.63636
FANK1,3.856837,13.903731,14.493604
FANK1-AS1,0.0,0.0,0.0
FAP,0.0,0.0,0.0
FAR1,60.518913,54.4245,55.819267
FAR2,2.310616,0.55107,0.608791
FAR2-AS1,1.262479,1.694559,1.519199
FAR2P1,5.701026,3.320441,3.048938
FAR2P2,3.585325,1.108477,1.250273
FARP1,39.159676,31.656336,33.29063
FARP1-AS1,6.170032,0.826935,0.0
FARP2,15.332112,20.122503,14.816772
FARS2,6.359324,17.366121,16.825766
FARS2-AS1,0.0,0.0,0.0
FARSA,70.622627,111.099457,104.289543
FARSA-AS1,0.0,0.0,0.0
FARSB,20.325195,21.765295,22.391386
FAS,0.099092,4.270534,4.633631
FAS-AS1,0.0,0.150523,0.046738
FASLG,0.0,0.0,0.0
FASN,131.682587,285.276703,274.035278
FASTK,59.863075,87.778976,83.215294
FASTKD1,15.292595,8.482108,8.909936
FASTKD2,16.159584,21.062304,21.258781
FASTKD3,14.103222,13.58353,12.750854
FASTKD5,44.284508,24.970589,24.467802
FAT1,55.368706,131.823669,136.744339
FAT2,0.227483,0.244334,0.239757
FAT3,44.07774,37.970314,38.953697
FAT4,31.106741,50.428242,55.015987
FATE1,0.0,0.0,0.0
FAU,925.379272,756.858765,744.447754
FAUP4,0.551907,0.0,0.0
FAXC,6.454014,9.893742,9.331483
FAXDC2,6.238337,3.917039,2.949392
FBF1,5.160111,9.390972,9.372236
FBH1,39.948078,39.722542,41.604721
FBL,242.726501,172.265656,164.126282
FBLIM1,63.640617,38.56271,35.785587
FBLL1,24.134354,75.519066,74.377647
FBLN1,56.522396,140.634735,141.328262
FBLN2,88.547455,14.736577,14.224276
FBLN5,8.727598,610.612366,599.630493
FBLN7,6.805051,13.995831,13.473116
FBN1,13.62044,8.352255,8.605497
FBN1-DT,0.5944,0.328419,0.348496
FBN2,38.363186,6.557312,6.63516
FBN3,5.566004,18.372129,12.868327
FBP1,0.680733,0.0,0.52447
FBP2,0.0,0.784468,1.034704
FBRS,84.491142,54.285763,56.453167
FBRSL1,48.090733,74.781509,72.577232
FBXL12,37.328808,25.75712,28.262907
FBXL13,0.568171,1.557308,1.593699
FBXL14,19.360136,27.688894,28.094175
FBXL15,26.415747,33.124241,32.623425
FBXL16,33.528385,51.141682,48.635769
FBXL17,5.289959,16.547876,17.592257
FBXL18,17.480368,14.354962,13.653919
FBXL19,52.571846,80.820259,77.815331
FBXL19-AS1,6.374974,3.785906,3.808567
FBXL2,10.804314,20.056101,17.454739
FBXL20,2.438436,6.519968,6.996895
FBXL21P,0.0,0.0,0.0
FBXL22,0.959736,0.524615,0.641145
FBXL3,24.697556,29.251848,30.499638
FBXL4,2.357165,3.124868,4.52247
FBXL5,51.748539,60.834927,63.437901
FBXL6,23.589788,47.494053,45.523617
FBXL7,11.998655,11.900285,10.227112
FBXL8,3.442128,2.153064,1.938008
FBXL9P,0.741639,4.295249,4.566233
FBXO10,45.298622,31.930693,31.453552
FBXO11,64.155769,92.284286,94.830193
FBXO15,0.397889,1.074647,0.818582
FBXO16,25.93425,6.983465,9.982682
FBXO17,10.718122,4.85027,4.166313
FBXO2,37.21249,36.314262,41.272339
FBXO21,28.106218,60.250053,60.127792
FBXO22,12.977864,22.77347,24.406847
FBXO24,1.367432,0.833984,0.897533
FBXO25,4.900115,14.393619,14.888388
FBXO27,1.950949,4.550455,4.752831
FBXO28,19.849432,20.138857,18.493023
FBXO3,16.56826,33.683491,33.855526
FBXO3-DT,0.0,0.0,0.0
FBXO30,8.80456,12.582161,12.539303
FBXO31,10.151073,26.790709,26.7563
FBXO32,2.029226,16.073721,17.378609
FBXO33,11.803724,12.052827,12.956637
FBXO34,18.365812,33.304817,34.780891
FBXO34-AS1,0.0,0.190828,0.246435
FBXO36,2.069692,5.363518,7.397309
FBXO38,23.87491,34.371052,33.471943
FBXO38-DT,0.243456,4.789626,5.171249
FBXO39,0.182767,0.0,0.0
FBXO4,0.44378,0.868623,0.418439
FBXO40,0.0,0.0,0.0
FBXO41,2.221039,19.056261,19.237436
FBXO42,17.109299,29.122347,30.79389
FBXO43,0.328444,0.291142,0.236175
FBXO44,30.433943,56.388432,53.230965
FBXO45,12.401215,24.078894,23.606245
FBXO46,12.700453,10.099606,9.875491
FBXO47,0.0,0.0,0.0
FBXO48,0.642016,2.07252,2.625184
FBXO5,22.238558,24.572838,23.230312
FBXO6,2.13366,5.127695,4.80752
FBXO7,75.735374,113.692085,116.424332
FBXO8,12.297462,13.287062,13.40445
FBXO9,11.771279,22.391129,21.409956
FBXW10,0.224433,0.35432,0.610878
FBXW10B,0.597794,0.963052,0.952672
FBXW11,73.952812,79.868156,79.463379
FBXW12,1.779411,0.480296,0.583166
FBXW2,23.686197,44.602661,32.85527
FBXW4,6.218855,4.132735,4.982125
FBXW4P1,0.821227,0.920616,0.84553
FBXW5,92.986916,124.572098,120.482002
FBXW7,1.890509,22.90477,35.27626
FBXW7-AS1,0.0,0.0,0.211827
FBXW8,30.143435,22.454014,22.487656
FBXW9,16.650473,44.617741,47.495308
FCAMR,0.0,0.0,0.0
FCAR,0.044908,0.042172,0.069834
FCER1A,0.0,0.0,0.0
FCER1G,2.029894,2.239403,1.777382
FCER2,0.0,0.0,0.0
FCF1,18.284977,20.070608,19.43272
FCF1P2,15.454264,16.167263,18.359709
FCGBP,1.038311,0.516112,0.519535
FCGR1A,0.082228,0.772739,0.538295
FCGR1BP,0.111656,0.774842,0.628089
FCGR1CP,0.0,0.388036,0.610859
FCGR2A,0.0,0.0,0.0
FCGR2B,0.0,0.0,0.0
FCGR2C,0.0,0.0,0.0
FCGR3A,0.0,0.0,0.0
FCGR3B,0.0,0.0,0.0
FCGRT,11.314694,29.839588,29.634844
FCHO1,34.511234,27.936289,27.641861
FCHO1-AS1,0.133497,0.238679,0.014915
FCHO2,4.576921,7.533998,7.189774
FCHO2-DT,0.0,0.098719,0.292911
FCHSD1,45.846142,25.305542,26.065414
FCHSD2,14.282735,32.837536,27.741646
FCMR,0.0,0.0,0.0
FCN1,0.0,0.014453,0.0
FCN2,0.0,0.0,0.0
FCN3,0.0,0.0,0.0
FCRL1,0.0,0.0,0.0
FCRL2,0.0,0.0,0.0
FCRL3,0.0,0.0,0.0
FCRL3-AS1,0.0,0.0,0.0
FCRL4,0.0,0.0,0.0
FCRL5,0.0,0.0,0.0
FCRL6,0.0,0.0,0.0
FCRLA,0.0,0.0,0.0
FCRLB,0.270261,0.828145,0.927059
FCSK,4.854092,8.16844,7.729905
FDCSP,0.0,0.0,0.0
FDFT1,307.213196,488.385132,477.837921
FDPS,212.478333,269.762268,274.653229
FDPSP2,0.186982,0.072789,0.084088
FDX1,6.458302,16.530956,15.449023
FDX2,0.0,15.310048,24.855921
FDX2-ZGLP1,7.413766,11.856297,10.949046
FDXACB1,2.004855,4.144194,4.08204
FDXR,11.892064,20.751354,19.311783
FECH,4.640355,5.126068,5.585887
FEM1A,14.832776,20.514128,20.188929
FEM1B,35.032932,40.681385,40.53067
FEM1C,9.890347,17.618948,18.00996
FEN1,51.690735,58.00473,57.175579
FENDRR,0.0,0.0,0.0
FER,6.833746,9.239375,11.6326
FER1L4,48.663807,2.999098,2.799996
FER1L5,2.829159,2.617711,2.405587
FER1L6,0.465339,0.360535,0.491403
FER1L6-AS1,0.0,0.0,0.0
FER1L6-AS2,0.0,0.093291,0.0
FERD3L,0.0,0.263593,0.108104
FERMT1,0.0,0.432818,0.44552
FERMT2,101.89418,66.147621,67.013763
FERMT3,13.257312,1.470623,1.439941
FERRY3,14.420812,24.749041,24.268623
FES,1.529968,0.127298,0.0
FETUB,0.0,0.0,0.142019
FEV,0.0,8.697462,8.744602
FEZ1,97.245934,198.053986,197.812668
FEZ2,87.616905,98.635025,93.071312
FEZF1,4.947186,4.985351,4.343743
FEZF1-AS1,13.152379,6.469336,6.765651
FEZF2,0.193377,1.249248,0.90526
FFAR1,0.0,0.0,0.0
FFAR2,0.0,0.0,0.0
FFAR3,0.310136,0.0,0.0
FFAR4,2.950708,1.054826,0.817064
FGA,0.0,0.0,0.0
FGB,0.0,0.0,0.0
FGD1,13.259811,22.032673,22.527216
FGD2,0.0,0.0,0.0
FGD3,1.635817,9.233953,9.18874
FGD4,2.366509,8.499285,9.629819
FGD5,7.180334,1.987415,1.63635
FGD5-AS1,87.280838,142.084946,136.294434
FGD5P1,0.157913,0.117648,0.133288
FGD6,18.484138,8.098798,9.155733
FGF1,0.123799,6.185968,6.090498
FGF10,10.848097,2.311075,2.705438
FGF10-AS1,0.0,0.0,0.0
FGF11,39.151978,28.265814,28.978512
FGF12,9.549023,7.102873,7.085918
FGF12-AS1,0.0,0.0,0.0
FGF12-AS2,0.0,0.0,0.0
FGF12-AS3,0.0,0.0,0.0
FGF13,7.155931,11.416441,12.302297
FGF13-AS1,0.0,1.048416,0.935199
FGF14,0.667172,7.436729,6.165615
FGF14-AS1,0.0,0.0,0.0
FGF14-AS2,2.997841,4.095846,3.543048
FGF14-IT1,0.0,0.673296,0.454749
FGF16,0.0,0.0,0.0
FGF17,3.69561,15.362731,17.232422
FGF18,71.817329,4.073431,4.254498
FGF19,0.169118,0.55507,0.567673
FGF2,7.441775,9.413915,9.757968
FGF20,0.0,0.154093,0.300076
FGF21,0.0,0.0,0.0
FGF22,1.656014,1.709146,3.164115
FGF23,0.137056,0.0,0.0
FGF3,0.0,0.0,0.0
FGF4,0.0,0.0,0.0
FGF5,0.0,0.680193,0.478115
FGF6,0.0,0.0,0.0
FGF7,0.19542,0.225684,0.234165
FGF7P3,0.486066,0.974547,1.107076
FGF7P6,0.597756,1.347117,1.362471
FGF8,0.436,0.90545,0.768898
FGF9,0.880227,4.431037,5.055954
FGFBP1,0.0,0.321096,0.256058
FGFBP2,0.4645,34.494389,32.387867
FGFBP3,83.04435,147.579788,149.038284
FGFBP3-AS1,0.782878,3.612082,4.622071
FGFR1,191.066299,249.281342,246.204819
