GeneID,SRR8750397,SRR8750398,SRR8750399
ADRA2C,13.777197,15.793859,10.04079
ADRB1,16.175808,30.937519,17.758408
ADRB2,2.024928,1.395773,0.711964
ADRB3,0.73683,4.932727,0.298763
ADRM1,131.671265,126.660431,98.442772
ADSL,39.040169,39.22266,19.943531
ADSS1,16.782036,16.842129,27.536049
ADSS2,40.566257,36.333981,34.974812
ADTRP,0.865835,2.48793,0.76741
AEBP1,36.181709,13.739449,0.909775
AEBP2,12.583393,15.743432,9.604217
AEN,10.696437,15.263781,4.000363
AFAP1,31.113253,12.827211,12.121017
AFAP1L1,5.453041,3.682293,0.935544
AFAP1L2,35.543381,11.402779,19.211378
AFDN,31.811239,24.86912,24.420778
AFF1,7.338407,5.694942,7.252233
AFF2,6.180101,4.23695,2.369965
AFF3,18.241409,12.131166,6.579282
AFF4,29.692043,21.110924,11.708014
AFG1L,4.454584,1.999022,1.382212
AFG2A,2.178784,1.756085,1.752301
AFG2B,3.406499,6.252316,3.870565
AFG3L2,66.046402,51.128258,37.145947
AFM,0.0,0.989694,0.233034
AFMID,23.869188,16.349983,12.463068
AFP,0.315996,0.180999,0.0
AFTPH,33.46352,35.676895,23.778992
AGA,14.249401,6.51782,8.571439
AGAP1,50.879292,25.491528,32.824806
AGAP2,304.558411,169.428589,200.894302
AGAP3,404.920685,345.661804,425.637421
AGAP5,4.508406,4.831205,1.24326
AGAP6,18.435423,17.707279,7.544703
AGBL1,0.741653,1.181563,0.0
AGBL2,0.18924,1.012957,0.0
AGBL3,0.789086,1.292786,0.45159
AGBL5,12.685629,8.616462,8.991728
AGER,3.152552,2.853661,2.860284
AGFG1,26.271477,19.225986,16.546946
AGFG2,32.235249,17.915581,15.9896
AGGF1,29.17296,17.12044,19.907473
AGK,43.427994,41.143585,22.018911
AGL,11.281944,4.981355,7.918674
AGMAT,1.647035,3.197881,0.794278
AGMO,0.209838,0.261759,0.202529
AGO1,12.611251,9.553426,7.091266
AGO2,9.786754,9.182791,6.282312
AGO3,3.369214,3.469272,2.514438
AGPAT1,167.13443,111.199623,121.584534
AGPAT2,21.309134,19.087364,14.778498
AGPAT3,89.057724,62.719269,59.226067
AGPAT4,15.387267,16.26137,7.675758
AGPAT5,46.327145,26.608809,37.915398
AGPS,9.058867,5.77325,4.734221
AGR2,0.0,0.507293,0.0
AGR3,0.0,0.958067,0.0
AGRN,65.777641,57.309532,36.612968
AGRP,1.469566,0.27936,0.562123
AGT,284.293488,62.436131,311.227478
AGTPBP1,20.426504,20.60693,14.012209
AGTR1,0.431207,0.637075,0.0
AGTR2,0.0,0.0,0.0
AGTRAP,19.040028,15.395831,24.307926
AGXT,0.0,0.0,0.0
