GeneID,SRR6190048,SRR6190054,SRR6190060
VNN2,0.0,0.0,0.0
VNN3P,0.0,0.0,0.0
VOPP1,259.511902,238.380234,135.180603
VOPP1-DT,0.0,0.0,0.0
VPREB1,0.0,0.0,0.0
VPREB3,0.0,0.0,0.0
VPS11,15.109429,5.68592,18.910549
VPS13A,7.763669,6.078604,7.310896
VPS13A-AS1,0.0,0.0,0.0
VPS13B,7.351721,5.605796,10.486637
VPS13B-DT,0.0,0.0,0.753362
VPS13C,12.343477,11.186156,13.857061
VPS13C-DT,0.0,0.0,0.0
VPS13D,13.69918,11.556052,8.631165
VPS16,16.855093,22.066175,26.113039
VPS18,19.553955,27.842302,22.929092
VPS25,156.711121,166.231781,172.311005
VPS26A,76.292488,37.539284,67.5914
VPS26B,31.090725,26.859776,33.497562
VPS26C,56.07951,28.848286,53.775185
VPS28,72.916252,101.593468,96.511002
VPS29,136.759186,80.728783,180.780472
VPS33A,17.718016,21.63048,18.560772
VPS33B,15.629215,31.424265,20.780872
VPS33B-DT,0.0,0.0,0.0
VPS35,112.649445,108.518654,94.127708
VPS35L,62.585346,53.42725,52.383953
VPS36,28.522251,22.340687,23.03949
VPS37A,23.137463,11.971992,22.204454
VPS37B,28.300993,11.77555,42.41502
VPS37C,7.406345,10.380695,14.824938
VPS37D,0.0,0.0,0.98032
VPS39,57.666965,54.347576,48.92094
VPS39-DT,0.0,0.0,0.0
VPS41,17.098864,29.967813,20.920443
VPS45,48.144478,48.487221,45.849697
VPS4A,49.141319,59.141159,61.361111
VPS4B,85.477928,71.606331,64.707291
VPS50,20.877388,24.168095,21.727251
VPS51,34.142941,99.598473,58.797115
VPS52,39.894016,51.882828,43.488377
VPS53,10.237142,8.538457,12.079412
VPS53-AS1,0.0,0.0,0.13593
VPS54,13.694552,9.07467,8.685934
VPS72,32.884617,53.076717,56.352196
VPS8,22.680265,18.796759,14.812457
VPS9D1,5.724561,12.001929,6.172761
VPS9D1-AS1,1.800148,0.0,3.083597
VRK1,34.949245,24.153076,40.617401
VRK2,22.277878,22.633368,45.547672
VRK3,12.731543,22.191952,21.084269
VRTN,0.0,0.0,0.0
VSIG1,0.0,0.0,0.0
VSIG10,16.924026,21.353786,12.438229
VSIG10L,0.751848,0.0,0.8757
VSIG10L-AS1,0.0,0.0,0.0
VSIG10L2,0.0,0.0,0.0
VSIG2,0.0,0.0,0.0
VSIG4,0.0,0.0,0.0
VSIG8,0.0,0.0,0.0
VSIR,7.009233,11.544726,11.324098
VSNL1,0.0,0.0,0.148993
VSTM1,0.0,0.0,0.0
VSTM2A,0.0,0.0,0.0
VSTM2A-OT1,0.0,0.0,0.0
VSTM2B,0.0,0.0,0.0
VSTM2B-DT,0.0,0.0,0.0
VSTM2L,0.0,0.0,0.467872
VSTM4,10.650894,7.009817,9.155362
VSTM5,0.0,0.0,0.13169
VSX1,0.0,0.0,0.0
VSX2,0.0,0.0,0.0
VTA1,39.533401,32.074768,43.03471
VTCN1,0.0,0.0,0.0
VTI1A,21.533228,15.69146,19.756912
VTI1B,52.149887,45.188812,55.176338
VTN,0.0,0.0,0.495176
VTRNA1-1,0.0,0.0,0.0
VTRNA1-2,0.0,0.0,0.0
VTRNA1-3,0.0,0.0,0.0
VTRNA2-1,0.0,0.0,0.0
VWA1,0.0,1.686954,1.09726
VWA2,0.0,0.0,0.0
VWA3A,0.0,0.0,0.0
VWA3B,0.0,0.0,0.018104
VWA5A,1.444965,0.0,3.593258
VWA5B1,0.0,0.0,0.0
VWA5B2,0.0,0.0,0.0
VWA7,0.0,0.0,0.0
VWA8,8.816561,11.213764,12.086526
VWA8-AS1,0.0,0.0,0.0
VWC2,0.0,0.0,0.0
VWC2L,0.0,0.0,0.0
VWC2L-IT1,0.0,0.0,0.0
VWCE,0.0,0.0,0.203974
VWDE,0.0,0.0,0.0
VWF,0.0,0.0,0.121436
VXN,2.756225,0.0,1.212199
WAC,81.11705,67.634476,53.566624
WAC-AS1,29.462114,22.30405,31.27223
WAKMAR1,0.0,0.0,0.0
WAKMAR2,0.0,0.0,0.0
WAPL,69.786003,74.808342,48.616261
WAPL-DT,0.0,0.0,0.607306
WARS1,227.236481,106.245316,203.109482
WARS2,9.376034,9.631193,11.991167
WARS2-AS1,3.813316,5.419772,6.437998
WARS2-IT1,0.0,0.0,0.0
WAS,0.0,0.0,0.0
WASF1,26.627638,17.169777,23.823105
WASF2,111.602058,90.643448,86.716286
WASF3,43.480721,32.837605,34.542728
WASH2P,3.571353,11.861439,5.615984
WASH3P,3.598761,12.131699,5.944892
WASH5P,1.213864,0.838762,0.888482
WASH8P,3.95379,11.932031,7.312036
WASHC1,7.453634,17.709602,8.239235
WASHC2A,40.259872,51.042595,36.471977
WASHC2C,42.045605,44.518398,33.253063
WASHC3,59.822533,36.668552,86.3992
WASHC4,92.207909,46.788761,58.256809
WASHC5,47.61924,40.847054,61.423508
WASHC5-AS1,0.0,0.0,0.872065
WASIR1,0.0,0.0,0.0
WASIR1-2,0.0,0.0,0.0
WASIR2,0.0,0.0,0.0
WASL,52.212063,38.931557,36.923401
WASL-DT,5.673892,3.337753,6.298865
WBP1,4.647721,0.0,24.588835
WBP11,77.155769,48.737129,57.397949
WBP11P1,0.49558,0.241864,0.115364
WBP1L,59.399261,47.590714,57.495171
WBP2,31.973375,28.813368,45.18124
WBP2NL,0.0,0.0,0.0
WBP4,18.047197,22.40943,21.816671
WBSCR23,0.0,0.0,0.0
WDCP,15.108717,16.765985,8.878051
WDFY1,53.218536,47.240456,57.157177
WDFY2,20.734768,10.172097,10.014405
WDFY3,11.296041,6.805507,8.337708
WDFY3-AS1,0.0,0.0,0.0
WDFY3-AS2,1.311329,1.332026,1.506597
WDFY4,0.0,0.0,0.0
WDHD1,31.852983,27.902578,29.728434
WDPCP,2.041254,1.893892,3.202178
WDR1,269.400024,417.026001,690.670471
WDR11,40.365166,44.440632,40.258503
WDR11-DT,0.0,0.0,0.0
WDR12,14.059324,20.792233,12.136724
WDR13,8.389669,9.733145,11.327915
WDR17,0.707159,0.247121,0.217234
WDR18,34.020332,58.353146,56.318161
WDR19,20.809734,12.662249,13.369958
WDR20,17.860884,12.042205,25.774332
WDR24,10.361934,14.599047,10.344504
WDR25,4.570896,11.022191,11.64802
WDR26,86.650436,71.033127,54.302208
WDR27,11.165625,10.847363,6.084441
WDR3,21.357874,21.28381,13.91248
WDR31,2.551319,0.656184,2.067228
WDR33,27.246456,15.24916,27.481228
WDR35,4.677407,7.827404,6.094716
WDR35-DT,0.0,0.0,0.0
WDR36,31.281567,25.957165,23.784819
WDR37,43.680431,35.300816,27.59803
WDR38,0.0,0.0,0.0
WDR4,29.276386,50.224888,20.736679
WDR41,94.783966,211.697403,114.773643
WDR43,29.654293,40.312614,33.706215
WDR44,33.804489,18.422197,30.031696
WDR45,100.293213,64.147987,105.346542
WDR45B,113.936638,110.338257,124.805588
WDR46,63.468208,74.004028,88.513611
WDR47,29.736666,25.171961,18.686655
WDR48,26.211651,25.072224,22.938156
WDR49,0.0,0.0,0.0
WDR5,85.87368,96.295586,59.661037
WDR5-DT,0.0,0.0,0.0
WDR53,10.796382,7.966092,16.998905
WDR54,12.030168,17.200914,24.58008
WDR55,30.006424,30.469378,22.619896
WDR59,5.450047,9.04094,10.170057
WDR5B,7.243234,5.211388,5.923495
WDR5B-DT,0.0,0.0,0.0
WDR5CP,0.078662,0.0,0.914395
WDR6,98.26664,200.605621,97.115524
WDR62,32.572353,30.737841,25.634722
WDR64,0.0,0.0,0.0
WDR7,17.409458,11.286157,11.426319
WDR7-OT1,0.0,0.0,0.0
WDR70,20.845339,27.80209,26.319002
WDR72,0.0,0.0,0.0
WDR73,7.151683,7.986381,6.601044
WDR74,11.135308,14.012662,18.197285
WDR75,39.015034,43.294685,44.2369
WDR76,68.518677,34.102589,35.942497
WDR77,101.667252,114.000587,76.979866
WDR81,8.870214,10.419512,6.729232
WDR82,133.828979,104.634644,103.76088
WDR83,5.52493,9.669963,12.128737
WDR83OS,281.770996,192.259354,269.600708
WDR86,0.0,0.0,0.0
WDR86-AS1,0.0,0.0,0.0
WDR87,0.0,0.0,0.0
WDR87BP,0.0,0.0,0.0
WDR88,0.0,0.0,0.230158
WDR89,10.544183,7.129234,3.851631
WDR90,11.236985,13.243066,8.396629
WDR91,6.575108,8.107078,7.636158
WDR93,0.0,0.0,0.0
WDR97,0.0,0.0,0.046011
WDSUB1,22.091288,0.0,17.377785
WDTC1,23.461975,15.824904,23.376339
WDTC1-DT,0.0,0.0,0.0
WEE1,88.002975,106.154526,101.626282
WEE2,0.0,0.0,0.0
WEE2-AS1,0.0,0.0,0.377651
WFDC1,0.0,16.420952,16.685022
WFDC10A,0.0,0.0,0.0
WFDC10B,0.0,0.0,0.0
WFDC11,0.0,0.0,0.0
WFDC12,0.0,0.0,0.0
WFDC13,0.0,0.0,0.0
WFDC2,0.0,0.0,0.0
WFDC21P,16.240883,0.0,12.641328
WFDC3,0.0,0.0,0.0
WFDC5,0.0,0.0,0.0
WFDC6,0.0,0.0,0.0
WFDC8,0.0,0.0,0.0
WFDC9,0.0,0.0,0.0
WFIKKN1,0.0,0.0,0.071986
WFIKKN2,0.0,0.0,0.0
WFS1,18.601326,19.309143,31.957365
WHAMM,14.763638,11.562541,9.566374
WHAMMP1,4.201419,11.427831,5.048775
WHAMMP2,2.246759,3.609393,2.129001
WHAMMP3,2.017715,4.169644,3.382046
WHAMMP4,4.924239,14.446583,6.263788
WHR1,13.000303,25.610699,17.099115
WHRN,2.068744,1.983168,1.26022
WIF1,0.0,0.0,0.0
WIPF1,32.160694,5.714505,31.317869
WIPF1-AS1,0.0,0.0,0.0
