GeneID,SRR6190102,SRR6190108,SRR6190114
AHSA1,63.910439,56.201447,62.606579
AHSA2P,10.590279,12.494172,12.855691
AHSG,0.0,0.0,0.0
AHSP,0.0,0.0,0.0
AICDA,0.0,0.293167,0.11385
AIDA,395.997986,387.226746,451.49939
AIF1,0.0,0.0,0.0
AIF1L,0.524437,0.356103,0.559437
AIFM1,30.931622,34.907318,35.478153
AIFM2,7.33794,4.466809,2.922426
AIFM3,0.0,0.0,0.342101
AIG1,22.13591,13.901966,13.048645
AIM2,0.048018,0.064424,0.14773
AIMP1,115.412659,53.367992,84.65033
AIMP2,42.104443,36.450077,44.920692
AIP,7.827788,5.910472,8.116282
AIPL1,0.0,0.0,0.0
AIRE,0.0,0.0,0.0
AIRIM,14.450149,17.881075,9.925556
AJAP1,0.0,0.0,0.0
AJM1,1.830359,1.376998,1.832697
AJUBA,57.836899,48.461517,28.785713
AK1,51.032265,48.14426,58.239445
AK2,48.947563,27.327822,38.954647
AK3,89.081825,81.162498,62.902233
AK4,9.326987,2.921916,2.868545
AK5,100.744705,71.338509,85.815025
AK6,58.289288,26.454119,38.209702
AK7,0.0,0.0,0.0
AK8,0.0,0.0,0.0
AK9,1.321679,1.060061,0.647322
AKAIN1,0.0,0.0,0.0
AKAP1,20.498888,21.428459,32.008457
AKAP10,10.582497,9.788767,8.395546
AKAP11,52.101959,33.197994,45.556873
AKAP12,149.033066,14.736773,28.46591
AKAP13,29.713903,39.487885,27.776415
AKAP14,0.773138,0.909481,0.6561
AKAP3,1.747446,2.467726,3.78554
AKAP4,0.0,0.0,0.0
AKAP5,0.302223,0.323298,0.116421
AKAP6,10.877581,5.799433,5.400074
AKAP7,3.969697,3.973943,4.862615
AKAP8,17.772247,13.638243,13.834976
AKAP8L,21.142256,17.128834,20.063066
AKAP9,27.305031,29.229446,26.83873
AKIP1,38.27301,30.792439,49.819435
AKIRIN1,110.63855,100.387321,87.304703
AKIRIN2,12.97293,15.78905,15.988467
AKNA,3.04846,9.241583,5.190499
AKNAD1,0.493161,0.0,0.258337
AKR1A1,140.997116,135.209229,121.606018
AKR1B1,115.423164,89.404205,86.426025
AKR1B10,0.0,0.0,0.334645
AKR1C3,159.212433,52.275433,53.566185
AKR1C4,0.0,0.0,0.0
AKR1D1,0.0,0.0,0.0
AKR1E2,1.043436,1.68323,2.292748
AKR7A3,1.781256,1.246361,1.43703
AKT1,115.647659,106.157608,124.533493
AKT1S1,26.08721,24.825672,29.739529
AKT2,51.01931,64.477699,72.325188
AKT3,108.721359,116.855049,107.671112
AKTIP,36.65247,37.65086,29.026543
ALAD,25.288477,23.854712,25.668203
ALAS1,35.73381,38.377365,28.01292
ALAS2,0.0,0.0,0.0
ALB,0.657996,0.352769,0.66157
ALCAM,152.847855,196.962692,370.054779
ALDH16A1,11.701633,9.615674,15.318906
ALDH18A1,68.711472,70.745926,67.224281
ALDH1A1,0.0,0.0,0.0
ALDH1A2,0.0,0.0,0.0
ALDH1A3,0.0,0.874807,2.568075
ALDH1B1,30.538479,24.101944,18.284733
ALDH1L1,0.0,0.0,0.0
ALDH1L2,42.182018,63.675705,64.519562
ALDH2,63.719997,47.886002,47.636139
ALDH3A1,0.0,0.0,0.0
ALDH3A2,21.925764,20.018284,26.461573
ALDH3B2,0.128588,0.0,0.0
ALDH4A1,10.379693,15.579473,16.303196
ALDH5A1,1.060359,0.0,0.0
ALDH6A1,21.438354,20.245224,25.242558
ALDH7A1,22.41029,21.142675,26.46607
ALDH8A1,0.266578,0.234803,0.149372
ALDH9A1,101.080307,109.807289,109.740738
ALDOA,439.624084,421.495972,508.431061
ALDOB,0.106753,0.056508,0.047088
ALDOC,22.242443,20.060995,26.048626
ALG1,43.453968,49.644985,56.022934
ALG10B,4.570727,4.572369,3.177668
ALG11,53.066597,60.479294,40.961575
ALG12,36.113678,28.581179,41.423141
ALG13,14.824307,11.274599,14.733682
ALG14,7.471608,6.713276,6.827338
ALG1L1P,3.017433,0.751954,0.284865
ALG1L2,0.0,2.921036,0.0
ALG2,48.422985,45.962395,44.095356
ALG3,134.537872,117.2313,117.237938
ALG5,77.994713,73.527084,70.691116
ALG6,23.719366,13.772633,18.477627
ALG8,80.410637,66.915413,56.325935
ALG9,28.623163,12.427546,16.992802
ALK,0.453369,0.185803,0.490284
ALKAL1,0.0,0.0,0.0
ALKAL2,0.0,0.0,0.0
ALKBH1,19.113045,22.158747,22.533258
ALKBH2,6.92661,7.973435,6.30542
ALKBH3,26.959005,18.907656,33.449707
ALKBH4,8.374336,7.179889,9.784297
ALKBH5,78.18956,70.346252,73.1464
ALKBH6,13.829177,8.743876,8.769331
ALKBH7,6.506647,6.345171,8.975539
ALKBH8,12.36106,12.27933,13.468821
ALLC,0.0,0.0,0.0
ALMS1,14.115763,13.139126,13.802337
ALOX12,0.0,0.0,0.0
ALOX12B,0.0,0.0,0.0
ALOX15,0.0,0.0,0.0
ALOX5,0.0,0.0,0.0
ALOX5AP,0.0,0.0,0.0
ALOXE3,0.0,0.0,0.0
ALPI,0.0,0.0,0.0
ALPK1,9.037273,11.799026,8.327922
ALPK2,23.247599,32.982536,28.542545
ALPK3,0.0,0.0,0.335891
ALPL,3.448369,0.315987,0.0
ALS2,36.069065,28.265562,27.877495
ALS2CL,1.074309,0.0,0.0
ALX1,0.0,0.0,0.535143
ALX3,6.355306,9.075927,7.322219
ALX4,0.0,0.0,0.225925
ALYREF,139.479172,73.331589,139.652893
AMACR,18.370405,18.553944,20.829439
AMBN,0.0,0.0,0.0
AMBP,0.0,0.0,0.0
AMBRA1,11.425135,14.297292,14.494167
AMD1,110.918831,66.68811,116.263046
AMDHD1,0.789923,0.0,0.0
AMDHD2,4.911083,15.06716,8.531225
AMELX,0.0,0.0,0.0
AMELY,0.0,0.0,0.0
AMER1,1.411233,2.444209,1.588109
AMER2,0.0,0.0,0.0
AMER3,0.0,0.0,0.0
AMFR,260.592072,257.218628,251.015396
AMH,0.0,0.0,0.0
AMHR2,0.0,0.0,0.0
AMIGO1,19.364033,13.369099,8.944913
AMIGO2,30.370918,381.500275,57.337074
AMIGO3,2.550908,3.122802,3.03771
AMMECR1,25.626221,20.450056,27.965824
AMMECR1L,31.195723,34.697029,37.280098
AMN,0.0,0.0,0.0
AMN1,6.809298,5.903267,6.835624
AMOT,4.990778,7.108061,12.834219
AMOTL1,151.114304,111.521942,95.661339
AMOTL2,260.847992,149.645569,133.906494
AMPD1,0.0,0.0,0.0
AMPD2,28.93786,32.573826,27.058092
AMPD3,61.609898,11.432475,8.352585
AMT,1.667529,1.554615,1.288321
AMTN,0.0,0.0,0.0
AMZ1,4.381621,7.764962,3.869857
AMZ2,73.292038,84.549965,99.958267
ANAPC1,31.007601,23.733055,27.87204
ANAPC10,13.138713,8.247545,9.384615
ANAPC11,49.809727,40.089809,61.579395
ANAPC13,101.861877,79.740768,78.27829
ANAPC15,27.410622,23.379456,27.621826
ANAPC16,19.829884,15.46834,18.028353
ANAPC2,20.379635,19.654779,24.035522
ANAPC4,41.834507,35.65461,39.332043
ANAPC5,101.715439,73.645897,90.660233
ANAPC7,35.356133,31.211283,36.035839
ANG,1.423304,1.288517,1.383418
ANGEL1,7.193404,5.695934,3.20219
ANGEL2,31.209526,30.690603,40.340836
ANGPT1,5.257812,7.260824,5.797124
ANGPT2,0.303935,0.12627,0.120444
ANGPT4,0.0,0.0,0.0
ANGPTL1,1.859881,3.274712,1.982775
ANGPTL2,71.344017,71.392975,64.630234
ANGPTL3,0.128007,0.0,0.0
ANGPTL4,0.915552,2.887004,1.048263
ANGPTL5,1.09249,0.0,0.0
ANGPTL6,0.0,0.0,0.0
ANGPTL7,0.0,0.018936,0.015008
ANGPTL8,0.0,0.0,0.0
ANHX,0.0,0.0,0.0
ANK1,9.80038,1.910694,1.723823
ANK2,20.445396,48.614769,35.524776
ANK3,9.667075,2.524412,5.673147
ANKAR,0.609859,0.526146,0.429895
ANKDD1A,2.260556,1.089487,2.235843
ANKDD1B,0.627756,0.961252,0.615877
ANKEF1,0.709996,0.316577,0.538604
ANKFN1,1.650642,1.361154,1.360726
ANKFY1,102.27742,94.596802,80.240547
ANKH,185.296921,42.652607,47.660568
ANKHD1,43.241577,60.71484,51.207935
ANKIB1,92.315872,115.819016,97.933548
ANKK1,0.0,0.0,0.0
ANKLE1,0.206598,0.0,0.138599
ANKLE2,84.084961,66.389008,85.947601
ANKMY1,2.531155,3.459906,4.063144
ANKMY2,24.44799,27.442991,29.021835
ANKRA2,31.896982,24.134254,24.131536
ANKRD1,645.469604,450.812866,136.421265
ANKRD10,35.584862,21.067802,24.911957
ANKRD11,43.609573,60.438232,56.895351
ANKRD12,34.386726,41.320419,33.386574
ANKRD13A,93.340485,84.807732,152.395218
ANKRD13B,2.793247,2.621894,4.223526
ANKRD13C,21.952776,23.66964,22.953548
ANKRD13D,11.251193,11.318157,8.383303
ANKRD16,3.260848,2.788764,2.474434
ANKRD17,67.109146,76.879761,59.624046
ANKRD18A,0.0,0.0,0.0
ANKRD18B,0.0,0.0,0.0
ANKRD2,0.0,0.0,0.0
ANKRD20A1,0.557667,0.0,0.298921
ANKRD22,0.572699,0.0,0.341478
ANKRD23,1.107216,2.310079,1.906107
ANKRD24,0.0,0.0,0.0
ANKRD26,9.931702,9.990521,9.751855
ANKRD27,28.807653,31.786417,36.915154
