GeneID,SRR6190084,SRR6190090,SRR6190096
ADA,29.988499,13.286326,20.629061
ADA2,0.261028,0.421931,0.429146
ADAD1,0.0,0.0,0.0
ADAD2,0.0,0.0,0.0
ADAL,7.737533,8.104077,7.887137
ADAM10,123.691795,109.700043,147.339966
ADAM11,0.344434,0.0,0.0
ADAM12,93.360092,60.656796,133.639099
ADAM15,83.673271,93.997696,89.945694
ADAM17,32.36591,37.746716,57.022953
ADAM18,0.0,0.0,0.0
ADAM19,106.196396,25.584484,83.342148
ADAM2,0.0,0.0,0.0
ADAM20,0.084585,0.070837,0.108921
ADAM21,0.199064,0.093168,0.0
ADAM22,0.155369,0.291784,0.204245
ADAM23,0.0,0.884017,0.0
ADAM28,0.0,0.0,0.0
ADAM29,0.0,0.0,0.0
ADAM30,0.0,0.0,0.0
ADAM32,1.7143,1.009016,0.897845
ADAM33,39.723671,34.634003,36.389313
ADAM7,0.0,0.0,0.0
ADAM8,0.0,0.0,0.171036
ADAM9,144.914444,154.237015,218.229248
ADAMDEC1,0.0,0.283664,0.0
ADAMTS1,144.186066,293.851318,195.97345
ADAMTS10,25.487619,8.97679,12.182357
ADAMTS12,31.353458,5.92051,30.174105
ADAMTS13,3.969251,2.079177,1.872509
ADAMTS14,17.900957,12.650908,9.178955
ADAMTS15,8.854056,10.297319,11.651824
ADAMTS16,0.0,0.0,0.0
ADAMTS17,0.134718,0.142934,0.0
ADAMTS18,10.214684,0.197709,3.529465
ADAMTS19,0.0,0.0,0.0
ADAMTS2,206.471024,285.259583,257.259186
ADAMTS20,0.0,0.0,0.0
ADAMTS3,0.276679,0.332389,0.332124
ADAMTS4,1.882105,1.285403,2.127774
ADAMTS5,11.603384,18.721216,13.565804
ADAMTS6,5.267193,6.944358,5.140019
ADAMTS7,99.668442,48.786564,74.151047
ADAMTS8,0.239716,0.0,0.0
ADAMTS9,0.575377,0.403308,0.0
ADAMTSL1,33.948792,43.310017,26.318508
ADAMTSL2,0.0,0.328632,0.422365
ADAMTSL3,1.404495,1.211793,1.283542
ADAMTSL4,105.203255,58.430222,27.416136
ADAMTSL5,19.375614,12.132277,21.9182
ADAP1,8.237205,5.963836,8.317646
ADAP2,0.461767,0.054422,0.137723
ADAR,78.738106,81.936096,99.992729
ADARB1,27.029476,26.418022,19.268841
ADARB2,0.0,0.0,0.0
ADAT1,15.930918,22.757566,28.916954
ADAT2,4.233027,2.747016,3.515848
ADAT3,1.168916,1.019183,2.01006
ADCK1,12.076408,11.947652,15.875953
ADCK2,10.410747,8.420808,12.253275
ADCK5,5.422083,3.605499,3.428357
ADCY1,0.0,0.768314,0.340117
ADCY10,0.24111,0.0,0.0
ADCY2,1.599459,0.306109,0.315653
ADCY3,35.490322,46.778671,38.503567
ADCY4,1.626698,0.0,3.12958
ADCY5,0.367481,0.277005,0.386895
ADCY6,25.79759,22.882158,28.656847
ADCY7,25.238831,30.272205,23.671711
ADCY8,0.0,0.0,0.0
ADCY9,59.133144,42.753227,78.705521
ADCYAP1,0.0,0.0,0.0
ADCYAP1R1,0.0,0.053593,0.0
ADD1,166.732437,154.086258,201.719406
ADD2,0.0,0.0,0.0
ADD3,118.446754,114.956078,138.213654
ADGB,0.0,0.02294,0.0
ADGRA1,0.0,0.0,0.0
ADGRA2,51.250229,57.121952,62.53804
ADGRA3,16.881964,22.495584,21.771772
ADGRB1,1.257514,7.080248,0.805769
ADGRB2,0.832387,0.593912,0.288661
ADGRB3,0.0,0.0,0.0
ADGRD1,1.124594,3.243616,2.385653
ADGRD2,0.0,0.0,0.0
ADGRE1,0.0,0.0,0.0
ADGRE2,2.818851,2.880822,3.636557
ADGRE3,0.0,0.0,0.0
ADGRE5,86.187401,101.430222,86.163078
ADGRF1,0.196897,0.0,0.0
ADGRF2,0.0,0.0,0.0
ADGRF3,0.0,0.0,0.0
ADGRF4,0.173973,0.267133,0.907225
ADGRF5,1.205603,0.214489,0.655473
ADGRG1,0.25356,0.502512,0.075481
ADGRG2,0.385934,1.79658,0.419653
ADGRG3,0.0,0.0,0.0
ADGRG4,0.0,0.0,0.0
ADGRG5,0.0,0.0,0.0
ADGRG6,0.657886,3.94529,3.855477
ADGRG7,0.0,0.0,0.0
ADGRL1,6.126071,3.889109,5.341498
ADGRL2,53.360973,89.598824,56.335449
ADGRL3,0.0,0.0,0.0
ADGRL4,1.908548,4.54422,2.615062
ADGRV1,0.0,0.0,0.0
ADH1B,0.454737,0.42071,5.529314
ADH4,0.0,0.0,0.0
ADH5,256.05658,108.94693,276.23999
ADH6,0.0,0.152943,0.417532
ADH7,0.0,0.0,0.0
ADHFE1,0.629846,0.0,1.793076
ADI1,82.753952,105.459976,117.604546
ADIG,0.0,0.0,0.0
ADIPOQ,0.0,0.0,0.0
ADIPOR1,244.48555,239.397797,174.046906
ADIPOR2,75.113068,76.609802,77.722923
ADIRF,111.710434,53.902683,88.570641
ADISSP,46.472214,67.477226,54.719471
ADK,63.878738,49.103336,63.249413
ADM,30.687395,63.400562,53.760567
ADM2,30.165907,24.24593,31.171957
ADM5,0.0,0.0,1.275047
ADNP,40.041061,37.452885,39.748325
ADNP2,9.929193,10.553482,17.150675
ADO,48.927059,44.720573,42.22303
ADORA1,1.219794,0.811244,0.299463
ADORA2A,0.114841,0.0,0.0
ADORA2B,53.791279,69.530472,50.572441
ADORA3,0.0,0.0,0.0
ADPGK,34.632381,49.757317,36.888996
ADPRH,18.586918,6.51877,10.741783
ADPRHL1,0.069099,0.354628,0.115542
ADPRM,7.067144,2.332331,8.933724
ADPRS,17.894257,15.704193,23.684116
ADRA1A,0.0,0.0,0.0
ADRA1B,2.547996,3.440294,5.898899
ADRA1D,0.103411,0.0,0.0
ADRA2A,8.322428,9.813998,3.942762
ADRA2B,0.0,0.121833,0.07194
ADRA2C,0.654473,0.377603,0.255307
ADRB1,0.0,0.0,0.0
ADRB2,11.671834,12.78843,9.8403
ADRB3,0.0,0.0,0.0
ADRM1,94.834663,82.719345,67.121422
ADSL,101.656815,136.067871,117.951118
ADSS1,3.555385,1.745779,1.79016
ADSS2,72.815308,65.132996,73.355347
ADTRP,0.311902,0.0,0.0
AEBP1,224.96521,222.294434,303.2612
AEBP2,16.684313,15.17353,15.308823
AEN,25.402159,29.722254,27.869545
AFAP1,111.678833,70.429855,119.747795
AFAP1L1,0.919805,0.587014,3.095875
AFAP1L2,0.46289,0.346067,0.670316
AFDN,21.223875,24.606915,28.663841
AFF1,12.963611,8.939967,10.352242
AFF2,2.286125,6.225976,1.036752
AFF3,6.437261,5.53385,28.628956
AFF4,44.372398,38.210213,50.843102
AFG1L,4.145644,5.583583,4.260237
AFG2A,6.437592,7.798356,10.11086
AFG2B,7.10545,4.504877,5.161775
AFG3L2,69.711571,73.635513,82.226807
AFM,0.0,0.0,0.0
AFMID,20.708485,15.335973,11.658136
AFP,0.0,0.0,0.0
AFTPH,20.454094,18.141327,24.101868
AGA,54.142059,64.781441,63.759277
AGA-DT,0.0,0.068212,0.037813
AGAP1,6.404514,8.594151,8.39151
AGAP2,0.349282,0.390856,0.779258
AGAP3,48.060768,33.862156,32.149681
AGAP5,1.879251,1.338357,1.906573
AGAP6,3.539881,2.091344,2.303557
AGBL1,0.0,0.0,0.0
AGBL2,0.056157,0.0,0.11479
