GC_content,Replicate,Random_seed,Genome_size,Effective_length_Mb,iMotif_count,Density_IM_per_Mb,Actual_GC_content,Actual_G_content,Actual_C_content,Actual_A_content,Actual_T_content,Pos_strand_C,Pos_strand_G,Neg_strand_C,G_to_C_ratio,A_to_T_ratio,Run_time_seconds,C_distribution,G_distribution
0.1,1,90631062,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,35.225332,"{""1"": 451454, ""2"": 22454, ""3"": 1145, ""4+"": 50}","{""1"": 451094, ""2"": 22578, ""3"": 1139, ""4+"": 82}"
0.1,2,4273532487,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,34.643718,"{""1"": 451045, ""2"": 22644, ""3"": 1149, ""4+"": 54}","{""1"": 451367, ""2"": 22484, ""3"": 1153, ""4+"": 51}"
0.1,3,3244147675,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,34.97354,"{""1"": 451330, ""2"": 22477, ""3"": 1156, ""4+"": 62}","{""1"": 451410, ""2"": 22508, ""3"": 1106, ""4+"": 63}"
0.1,4,3016285918,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,33.694572,"{""1"": 451119, ""2"": 22614, ""3"": 1152, ""4+"": 49}","{""1"": 451570, ""2"": 22400, ""3"": 1133, ""4+"": 57}"
0.1,5,1714846578,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,34.781773,"{""1"": 451430, ""2"": 22377, ""3"": 1190, ""4+"": 61}","{""1"": 451320, ""2"": 22519, ""3"": 1139, ""4+"": 56}"
0.1,6,3185813603,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,34.746613,"{""1"": 451394, ""2"": 22563, ""3"": 1081, ""4+"": 59}","{""1"": 450459, ""2"": 22902, ""3"": 1161, ""4+"": 63}"
0.1,7,1884374263,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,34.570349,"{""1"": 450999, ""2"": 22719, ""3"": 1095, ""4+"": 68}","{""1"": 451140, ""2"": 22616, ""3"": 1131, ""4+"": 58}"
0.1,8,2798267962,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,34.178602,"{""1"": 451467, ""2"": 22448, ""3"": 1122, ""4+"": 67}","{""1"": 450699, ""2"": 22834, ""3"": 1137, ""4+"": 55}"
0.1,9,2927072189,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,34.70387,"{""1"": 450899, ""2"": 22699, ""3"": 1139, ""4+"": 71}","{""1"": 451051, ""2"": 22653, ""3"": 1143, ""4+"": 53}"
0.1,10,288946577,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,33.74247,"{""1"": 451193, ""2"": 22534, ""3"": 1176, ""4+"": 52}","{""1"": 450875, ""2"": 22719, ""3"": 1141, ""4+"": 65}"
0.1,11,3907397250,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,34.794122,"{""1"": 451275, ""2"": 22592, ""3"": 1109, ""4+"": 53}","{""1"": 451653, ""2"": 22477, ""3"": 1064, ""4+"": 49}"
0.1,12,1931187798,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,33.903056,"{""1"": 451427, ""2"": 22473, ""3"": 1129, ""4+"": 60}","{""1"": 451335, ""2"": 22536, ""3"": 1117, ""4+"": 60}"
0.1,13,3545559513,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,35.061631,"{""1"": 451343, ""2"": 22603, ""3"": 1075, ""4+"": 56}","{""1"": 451040, ""2"": 22627, ""3"": 1139, ""4+"": 71}"
0.1,14,1170214108,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,33.89362,"{""1"": 451312, ""2"": 22483, ""3"": 1164, ""4+"": 57}","{""1"": 451597, ""2"": 22420, ""3"": 1111, ""4+"": 57}"
0.1,15,2683651102,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,35.001013,"{""1"": 451707, ""2"": 22334, ""3"": 1133, ""4+"": 55}","{""1"": 451299, ""2"": 22513, ""3"": 1149, ""4+"": 57}"
0.1,16,3707864161,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,35.044781,"{""1"": 450625, ""2"": 22828, ""3"": 1174, ""4+"": 49}","{""1"": 451217, ""2"": 22581, ""3"": 1126, ""4+"": 60}"
0.1,17,1400696629,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,33.818675,"{""1"": 451186, ""2"": 22685, ""3"": 1084, ""4+"": 48}","{""1"": 451807, ""2"": 22360, ""3"": 1086, ""4+"": 53}"
0.1,18,867584696,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,35.082688,"{""1"": 451096, ""2"": 22595, ""3"": 1153, ""4+"": 63}","{""1"": 451417, ""2"": 22508, ""3"": 1101, ""4+"": 65}"
0.1,19,3497069242,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,34.611366,"{""1"": 451680, ""2"": 22397, ""3"": 1098, ""4+"": 57}","{""1"": 451343, ""2"": 22548, ""3"": 1104, ""4+"": 62}"
0.1,20,2153159933,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,34.631779,"{""1"": 451348, ""2"": 22532, ""3"": 1129, ""4+"": 50}","{""1"": 451340, ""2"": 22470, ""3"": 1161, ""4+"": 59}"
0.1,21,244799872,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,33.480702,"{""1"": 451536, ""2"": 22396, ""3"": 1136, ""4+"": 65}","{""1"": 450822, ""2"": 22732, ""3"": 1157, ""4+"": 60}"
0.1,22,2011960916,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,35.246603,"{""1"": 451339, ""2"": 22498, ""3"": 1153, ""4+"": 51}","{""1"": 451020, ""2"": 22659, ""3"": 1135, ""4+"": 63}"
0.1,23,83369477,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,33.773502,"{""1"": 451024, ""2"": 22653, ""3"": 1144, ""4+"": 59}","{""1"": 451478, ""2"": 22512, ""3"": 1080, ""4+"": 64}"
0.1,24,4108333529,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,33.664606,"{""1"": 451293, ""2"": 22516, ""3"": 1136, ""4+"": 66}","{""1"": 451191, ""2"": 22591, ""3"": 1121, ""4+"": 65}"
0.1,25,1058218012,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,33.738436,"{""1"": 450960, ""2"": 22714, ""3"": 1126, ""4+"": 58}","{""1"": 451175, ""2"": 22626, ""3"": 1105, ""4+"": 64}"
0.1,26,2260928304,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,33.641121,"{""1"": 450858, ""2"": 22777, ""3"": 1117, ""4+"": 58}","{""1"": 451243, ""2"": 22598, ""3"": 1098, ""4+"": 66}"
0.1,27,3264909985,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,33.804245,"{""1"": 451255, ""2"": 22545, ""3"": 1121, ""4+"": 72}","{""1"": 451278, ""2"": 22593, ""3"": 1106, ""4+"": 54}"
0.1,28,2816409508,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,33.547764,"{""1"": 451068, ""2"": 22583, ""3"": 1177, ""4+"": 58}","{""1"": 451436, ""2"": 22452, ""3"": 1138, ""4+"": 60}"
0.1,29,3908800440,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,33.202519,"{""1"": 451454, ""2"": 22507, ""3"": 1087, ""4+"": 66}","{""1"": 451522, ""2"": 22452, ""3"": 1097, ""4+"": 70}"
0.1,30,891880571,10000000,20.0,0,0.0,0.1,0.05,0.05,0.45,0.45,0.05,0.05,0.05,1.0,1.0,33.672978,"{""1"": 451569, ""2"": 22411, ""3"": 1110, ""4+"": 69}","{""1"": 450953, ""2"": 22663, ""3"": 1165, ""4+"": 56}"
0.2,1,3856337580,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.224732,"{""1"": 809485, ""2"": 81319, ""3"": 8072, ""4+"": 890}","{""1"": 809449, ""2"": 81083, ""3"": 8219, ""4+"": 909}"
0.2,2,4069753263,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,35.933657,"{""1"": 808848, ""2"": 81767, ""3"": 8004, ""4+"": 876}","{""1"": 810238, ""2"": 80982, ""3"": 8091, ""4+"": 854}"
0.2,3,2157923889,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.181122,"{""1"": 810526, ""2"": 80840, ""3"": 8086, ""4+"": 864}","{""1"": 809332, ""2"": 81245, ""3"": 8196, ""4+"": 872}"
0.2,4,3071817588,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.025264,"{""1"": 810008, ""2"": 81162, ""3"": 8013, ""4+"": 882}","{""1"": 809743, ""2"": 81161, ""3"": 8042, ""4+"": 922}"
0.2,5,2058866359,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.139983,"{""1"": 810356, ""2"": 80921, ""3"": 8034, ""4+"": 899}","{""1"": 810615, ""2"": 80684, ""3"": 8072, ""4+"": 922}"
0.2,6,4241596939,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,35.451528,"{""1"": 809627, ""2"": 81019, ""3"": 8199, ""4+"": 910}","{""1"": 809943, ""2"": 80727, ""3"": 8208, ""4+"": 964}"
0.2,7,2987775612,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.398377,"{""1"": 809130, ""2"": 81365, ""3"": 8148, ""4+"": 894}","{""1"": 809971, ""2"": 80999, ""3"": 8099, ""4+"": 908}"
0.2,8,3133341904,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.17818,"{""1"": 810856, ""2"": 80778, ""3"": 8016, ""4+"": 864}","{""1"": 810677, ""2"": 80525, ""3"": 8119, ""4+"": 953}"
0.2,9,2120390675,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,32.053317,"{""1"": 809946, ""2"": 81081, ""3"": 7956, ""4+"": 976}","{""1"": 809660, ""2"": 81254, ""3"": 8133, ""4+"": 835}"
0.2,10,3150385326,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.293956,"{""1"": 809591, ""2"": 81151, ""3"": 8121, ""4+"": 914}","{""1"": 809444, ""2"": 81426, ""3"": 7992, ""4+"": 906}"
0.2,11,3490577368,10000000,20.0,1,0.0499999999999999,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.140934,"{""1"": 809657, ""2"": 80966, ""3"": 8196, ""4+"": 934}","{""1"": 809394, ""2"": 81126, ""3"": 8213, ""4+"": 905}"
0.2,12,3262715611,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,35.927442,"{""1"": 809669, ""2"": 80877, ""3"": 8353, ""4+"": 858}","{""1"": 809559, ""2"": 81363, ""3"": 7999, ""4+"": 902}"
0.2,13,2292234351,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.194727,"{""1"": 810007, ""2"": 81106, ""3"": 8076, ""4+"": 862}","{""1"": 809597, ""2"": 81050, ""3"": 8154, ""4+"": 931}"
0.2,14,3180420146,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,35.107741,"{""1"": 810401, ""2"": 80823, ""3"": 8157, ""4+"": 843}","{""1"": 809186, ""2"": 81344, ""3"": 8191, ""4+"": 864}"
0.2,15,2520665588,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.246815,"{""1"": 809148, ""2"": 81353, ""3"": 8150, ""4+"": 899}","{""1"": 810018, ""2"": 80902, ""3"": 8121, ""4+"": 930}"
0.2,16,2403123191,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.139984,"{""1"": 810278, ""2"": 80877, ""3"": 8082, ""4+"": 904}","{""1"": 810427, ""2"": 80763, ""3"": 8125, ""4+"": 892}"
0.2,17,3180989626,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,37.153632,"{""1"": 810015, ""2"": 81078, ""3"": 8060, ""4+"": 886}","{""1"": 810468, ""2"": 80843, ""3"": 8103, ""4+"": 862}"
0.2,18,1399710990,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,35.639672,"{""1"": 809633, ""2"": 81033, ""3"": 8155, ""4+"": 935}","{""1"": 809257, ""2"": 81103, ""3"": 8270, ""4+"": 906}"
0.2,19,2514012031,10000000,20.0,1,0.0499999999999999,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.387871,"{""1"": 810088, ""2"": 80848, ""3"": 8194, ""4+"": 886}","{""1"": 810070, ""2"": 80760, ""3"": 8149, ""4+"": 963}"
0.2,20,2574966867,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,35.534109,"{""1"": 809582, ""2"": 80897, ""3"": 8292, ""4+"": 911}","{""1"": 809536, ""2"": 81175, ""3"": 8091, ""4+"": 936}"
0.2,21,3683791382,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.421814,"{""1"": 810344, ""2"": 81021, ""3"": 7999, ""4+"": 879}","{""1"": 809669, ""2"": 80803, ""3"": 8302, ""4+"": 932}"
0.2,22,676145834,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,35.643336,"{""1"": 809923, ""2"": 80914, ""3"": 8101, ""4+"": 962}","{""1"": 810030, ""2"": 81240, ""3"": 7945, ""4+"": 894}"
0.2,23,3912222619,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.673098,"{""1"": 810354, ""2"": 80810, ""3"": 8111, ""4+"": 898}","{""1"": 810093, ""2"": 81143, ""3"": 8014, ""4+"": 871}"
0.2,24,4015318942,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,37.102623,"{""1"": 809585, ""2"": 81157, ""3"": 8149, ""4+"": 890}","{""1"": 809943, ""2"": 81149, ""3"": 8089, ""4+"": 853}"
0.2,25,676715314,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.36433,"{""1"": 810541, ""2"": 80514, ""3"": 8234, ""4+"": 905}","{""1"": 809883, ""2"": 80795, ""3"": 8228, ""4+"": 936}"
0.2,26,669492277,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.825282,"{""1"": 809851, ""2"": 81270, ""3"": 8060, ""4+"": 831}","{""1"": 810400, ""2"": 80626, ""3"": 8219, ""4+"": 897}"
0.2,27,3072861577,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.802766,"{""1"": 810234, ""2"": 80813, ""3"": 8142, ""4+"": 901}","{""1"": 809574, ""2"": 81205, ""3"": 8089, ""4+"": 912}"
0.2,28,1793332346,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,35.615334,"{""1"": 809683, ""2"": 81164, ""3"": 8060, ""4+"": 926}","{""1"": 809687, ""2"": 81018, ""3"": 8159, ""4+"": 926}"
0.2,29,2775403918,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.610266,"{""1"": 810132, ""2"": 81117, ""3"": 7980, ""4+"": 898}","{""1"": 810291, ""2"": 80998, ""3"": 8044, ""4+"": 871}"
0.2,30,984850961,10000000,20.0,0,0.0,0.2,0.1,0.1,0.4,0.4,0.1,0.1,0.1,1.0,1.0,36.655659,"{""1"": 810551, ""2"": 80804, ""3"": 7984, ""4+"": 946}","{""1"": 810451, ""2"": 80669, ""3"": 8177, ""4+"": 898}"
0.3,1,3563558703,10000000,20.0,2,0.0999999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,34.143591,"{""1"": 1083213, ""2"": 162736, ""3"": 24454, ""4+"": 4311}","{""1"": 1084668, ""2"": 162375, ""3"": 24177, ""4+"": 4319}"
0.3,2,3260470129,10000000,20.0,2,0.0999999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,37.01526,"{""1"": 1083875, ""2"": 162577, ""3"": 24395, ""4+"": 4258}","{""1"": 1084347, ""2"": 162244, ""3"": 24347, ""4+"": 4346}"
0.3,3,3622767028,10000000,20.0,1,0.0499999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,37.004206,"{""1"": 1083134, ""2"": 162571, ""3"": 24637, ""4+"": 4270}","{""1"": 1083347, ""2"": 162555, ""3"": 24418, ""4+"": 4385}"
0.3,4,2720135159,10000000,20.0,3,0.15,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,34.18248,"{""1"": 1084377, ""2"": 162240, ""3"": 24506, ""4+"": 4230}","{""1"": 1083467, ""2"": 162387, ""3"": 24545, ""4+"": 4334}"
0.3,5,3566179467,10000000,20.0,3,0.15,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.021679,"{""1"": 1084471, ""2"": 162340, ""3"": 24458, ""4+"": 4182}","{""1"": 1083914, ""2"": 162629, ""3"": 24400, ""4+"": 4228}"
0.3,6,295425230,10000000,20.0,1,0.0499999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.352534,"{""1"": 1084517, ""2"": 162990, ""3"": 23911, ""4+"": 4255}","{""1"": 1084519, ""2"": 162243, ""3"": 24372, ""4+"": 4275}"
0.3,7,803134032,10000000,20.0,2,0.0999999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.156031,"{""1"": 1084334, ""2"": 162597, ""3"": 24218, ""4+"": 4271}","{""1"": 1083346, ""2"": 162710, ""3"": 24441, ""4+"": 4297}"
0.3,8,464952915,10000000,20.0,5,0.25,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.345487,"{""1"": 1085448, ""2"": 161751, ""3"": 24365, ""4+"": 4296}","{""1"": 1084833, ""2"": 162126, ""3"": 24319, ""4+"": 4295}"
0.3,9,2274255446,10000000,20.0,1,0.0499999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.426191,"{""1"": 1082773, ""2"": 162731, ""3"": 24608, ""4+"": 4284}","{""1"": 1083589, ""2"": 162394, ""3"": 24527, ""4+"": 4320}"
0.3,10,3671896554,10000000,20.0,2,0.0999999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.719604,"{""1"": 1083756, ""2"": 163001, ""3"": 24187, ""4+"": 4230}","{""1"": 1084548, ""2"": 162316, ""3"": 24296, ""4+"": 4295}"
0.3,11,380910939,10000000,20.0,0,0.0,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,34.48163,"{""1"": 1082951, ""2"": 162685, ""3"": 24489, ""4+"": 4353}","{""1"": 1083503, ""2"": 162275, ""3"": 24583, ""4+"": 4348}"
0.3,12,2699668783,10000000,20.0,2,0.0999999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.906714,"{""1"": 1084342, ""2"": 162404, ""3"": 24235, ""4+"": 4341}","{""1"": 1082771, ""2"": 162940, ""3"": 24425, ""4+"": 4318}"
0.3,13,3587854578,10000000,20.0,2,0.0999999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.75629,"{""1"": 1083304, ""2"": 162773, ""3"": 24351, ""4+"": 4333}","{""1"": 1084535, ""2"": 162019, ""3"": 24481, ""4+"": 4304}"
0.3,14,2507053958,10000000,20.0,0,0.0,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.224755,"{""1"": 1084789, ""2"": 162131, ""3"": 24329, ""4+"": 4296}","{""1"": 1084022, ""2"": 162827, ""3"": 24048, ""4+"": 4356}"
0.3,15,2946584887,10000000,20.0,2,0.0999999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.382076,"{""1"": 1082910, ""2"": 162951, ""3"": 24264, ""4+"": 4394}","{""1"": 1082911, ""2"": 162895, ""3"": 24379, ""4+"": 4340}"
0.3,16,3503812602,10000000,20.0,5,0.25,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.015562,"{""1"": 1083023, ""2"": 162494, ""3"": 24590, ""4+"": 4360}","{""1"": 1084789, ""2"": 162012, ""3"": 24385, ""4+"": 4318}"
0.3,17,1748241870,10000000,20.0,3,0.15,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.174712,"{""1"": 1083174, ""2"": 162693, ""3"": 24321, ""4+"": 4416}","{""1"": 1083829, ""2"": 162562, ""3"": 24307, ""4+"": 4349}"
0.3,18,378624657,10000000,20.0,6,0.3,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,37.00253,"{""1"": 1084027, ""2"": 162250, ""3"": 24449, ""4+"": 4338}","{""1"": 1084057, ""2"": 162541, ""3"": 24354, ""4+"": 4274}"
0.3,19,1781742291,10000000,20.0,3,0.15,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,35.967275,"{""1"": 1083369, ""2"": 162569, ""3"": 24525, ""4+"": 4280}","{""1"": 1084019, ""2"": 162584, ""3"": 24254, ""4+"": 4320}"
0.3,20,2559608726,10000000,20.0,1,0.0499999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.268415,"{""1"": 1083821, ""2"": 162776, ""3"": 24118, ""4+"": 4375}","{""1"": 1081188, ""2"": 163123, ""3"": 24778, ""4+"": 4355}"
0.3,21,2951521642,10000000,20.0,4,0.1999999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.378165,"{""1"": 1083263, ""2"": 162767, ""3"": 24597, ""4+"": 4176}","{""1"": 1085137, ""2"": 162014, ""3"": 24416, ""4+"": 4204}"
0.3,22,2613340525,10000000,20.0,2,0.0999999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.474171,"{""1"": 1084192, ""2"": 162518, ""3"": 24362, ""4+"": 4245}","{""1"": 1083763, ""2"": 162620, ""3"": 24233, ""4+"": 4384}"
0.3,23,1911115998,10000000,20.0,1,0.0499999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,35.9268,"{""1"": 1083458, ""2"": 162941, ""3"": 24269, ""4+"": 4267}","{""1"": 1084524, ""2"": 162439, ""3"": 24323, ""4+"": 4234}"
0.3,24,2646840946,10000000,20.0,5,0.25,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.41464,"{""1"": 1083014, ""2"": 162886, ""3"": 24360, ""4+"": 4342}","{""1"": 1083976, ""2"": 162617, ""3"": 24299, ""4+"": 4286}"
0.3,25,738480885,10000000,20.0,3,0.15,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,36.698005,"{""1"": 1082946, ""2"": 162721, ""3"": 24354, ""4+"": 4436}","{""1"": 1084703, ""2"": 162321, ""3"": 24325, ""4+"": 4237}"
0.3,26,3952647561,10000000,20.0,3,0.15,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,33.989637,"{""1"": 1083450, ""2"": 162490, ""3"": 24513, ""4+"": 4312}","{""1"": 1082999, ""2"": 162888, ""3"": 24457, ""4+"": 4269}"
0.3,27,766504780,10000000,20.0,1,0.0499999999999999,0.3,0.15,0.15,0.35,0.35,0.15,0.15,0.15,1.0,1.0,33.646148,"{""1"": 1083291, ""2"": 162516, ""3"": 24446, ""4+"": 4396}","{""1"": 1083044, ""2"": 162881, ""3"": 24482, ""4+"": 4238}"
